longitude,latitude,septic_id,septic_capacity,steel_id,steel_capacity,houses
36.3201766749,32.2958186218,D4-B13-T10,4,NST-4-1,25,D4-B13-H75
36.3203157127,32.2960492855,D4-B13-T11,8,NST-4-1,,"D4-B13-H1-77,D4-B13-H70,D4-B13-H77"
36.3204454127,32.2959012902,D4-B13-T12,4,NST-4-1,25,"D4-B13-H69,D4-B13-H71,D4-B13-H72,D4-B13-H73"
36.3204441097,32.2956219091,D4-B13-T13,2,NST-4-1,,D4-B13-H66
36.3205292231,32.2959353181,D4-B13-T14,2,,,D4-B13-H62
36.3206866037,32.2950609115,D4-B13-T15,4,,,"D4-B13-H55,D4-B13-H56"
36.3207125346,32.295846975,D4-B13-T16,8,NST-4-1,25,"D4-B13-H57,D4-B13-H60,D4-B13-H63,D4-B13-H64,D4-B13-H65"
36.3208997618,32.2948616897,D4-B13-T17,2,,,D4-B13-H46
36.3209305571,32.2958511622,D4-B13-T18,2,NST-4-1,25,D4-B13-H61
36.3209377343,32.2957705644,D4-B13-T19,4,NST-4-1,25,"D4-B13-H53,D4-B13-H54,D4-B13-H58,D4-B13-H59"
36.3211295407,32.2951583606,D4-B13-T20,2,,,D4-B13-H47
36.3212112345,32.2954075641,D4-B13-T21,4,,,"D4-B13-H42,D4-B13-H43,D4-B13-H44,D4-B13-H48,D4-B13-H49"
36.3213898163,32.2956961745,D4-B13-T22,4,NST-4-1,25,"D4-B13-H40,D4-B13-H50,D4-B13-H51,D4-B13-H52"
36.3214516763,32.2953270848,D4-B13-T23,4,,,"D4-B13-H35,D4-B13-H36,D4-B13-H37,D4-B13-H45"
36.321593612,32.2956420864,D4-B13-T24,4,,,"D4-B13-H38,D4-B13-H39,D4-B13-H41"
36.3220709755,32.2955024534,D4-B13-T25,8,NST-4-1,25,"D4-B13-H28,D4-B13-H29,D4-B13-H30,D4-B13-H31,D4-B13-H32,D4-B13-H33,D4-B13-H34"
36.3221717838,32.2946463143,D4-B13-T26,2,,,"D4-B13-H16,D4-B13-H17,D4-B13-H18"
36.3222963393,32.2950143268,D4-B13-T27,4,,,"D4-B13-H19,D4-B13-H20,D4-B13-H21"
36.3223954184,32.2954207914,D4-B13-T28,4,NST-4-1,25,"D4-B13-H25,D4-B13-H26,D4-B13-H27"
36.3225804365,32.2949976357,D4-B13-T29,2,,,"D4-B13-H13,D4-B13-H14"
36.3226103119,32.2952704628,D4-B13-T30,4,NST-4-1,25,"D4-B13-H22,D4-B13-H23,D4-B13-H24"
36.3226276249,32.294842243,D4-B13-T31,4,,,"D4-B13-H3,D4-B13-H9,D4-B13-H10"
36.3227004991,32.295084281,D4-B13-T32,4,NST-4-1,25,"D4-B13-H2,D4-B13-H11,D4-B13-H12"
36.3227886607,32.2945655267,D4-B13-T33,8,,,"D4-B13-H3,D4-B13-H4,D4-B13-H5,D4-B13-H6,D4-B13-H7,D4-B13-H8"
36.3228891901,32.2948260099,D4-B13-T34,2,,,D4-B13-H3
36.3230561001,32.2951414588,D4-B13-T35,2,NST-4-1,25,D4-B13-H1
36.3283150847,32.3005921515,D5-B1-T1,8,NST-5-1,25,"D5-B1-H115,D5-B1-H116,D5-B1-H118,D5-B1-H119,D5-B1-H120,D5-B1-H121"
36.3284983506,32.3009106382,D5-B1-T2,2,NST-5-1,25,D5-B1-H126
36.3286622521,32.3007402747,D5-B1-T3,4,NST-5-1,25,"D5-B1-H112,D5-B1-H113,D5-B1-H114,D5-B1-H124,D5-B1-H125,D5-B1-H127"
36.3286605404,32.3002610373,D5-B1-T4,4,NST-5-1,25,"D5-B1-H99,D5-B1-H106,D5-B1-H107"
36.3287440818,32.3000797257,D5-B1-T5,2,NST-5-1,25,"D5-B1-H104A,D5-B1-H104B,"
36.3290424572,32.3006539336,D5-B1-T6,4,NST-5-1,25,"D5-B1-H96,D5-B1-H97,D5-B1-H98,D5-B1-H109,D5-B1-H110,D5-B1-H111"
36.3288878747,32.3002569439,D5-B1-T7,4,NST-5-1,25,"D5-B1-H89,D5-B1-H90,D5-B1-H100,D5-B1-H102"
36.3293295677,32.3005525502,D5-B1-T8,4,NST-5-1,25,"D5-B1-H81,D5-B1-H82,D5-B1-H83,D5-B1-H84,D5-B1-H95,D5-B1-H96"
36.3293534711,32.3001806704,D5-B1-T9,4,NST-5-1,25,"D5-B1-H73A,D5-B1-H75,D5-B1-H76,D5-B1-H85,D5-B1-H88A,D5-B1-H88B,"
36.329513706,32.2999038626,D5-B1-T10,4,OST-5-6,25,"D5-B1-H73B,D5-B1-H74A,D5-B1-H74B,"
36.329735429,32.3004264489,D5-B1-T11,8,NST-5-1,25,"D5-B1-H66,D5-B1-H68,D5-B1-H69A,D5-B1-H69B,D5-B1-H78,D5-B1-H79,D5-B1-H80"
36.3297524811,32.3002679961,D5-B1-T12,4,NST-5-1,25,"D5-B1-H60,D5-B1-H62,D5-B1-H70,D5-B1-H72,D5-B1-H77"
36.3299812684,32.3006834455,D5-B1-T13,2,,,"D5-B1-H63,D5-B1-H64,D5-B1-H65"
36.3297114315,32.2998122795,D5-B1-T14,4,OST-5-6,25,"D5-B1-H55,D5-B1-H56A,D5-B1-H56B,D5-B1-H57,D5-B1-H58,D5-B1-H59"
36.3299068567,32.299926161,D5-B1-T15,4,,,"D5-B1-H39,D5-B1-H40A,D5-B1-H40B,D5-B1-H53,D5-B1-H54,"
36.3302006819,32.3006311694,D5-B1-T16,4,,,"D5-B1-H48A,D5-B1-H49,D5-B1-H50"
36.3300925407,32.3002490502,D5-B1-T17,4,,,"D5-B1-H43,D5-B1-H51,D5-B1-H52(TENT)"
36.3301435468,32.2997430094,D5-B1-T18,4,OST-5-6,25,"D5-B1-H23,D5-B1-H35,D5-B1-H36,D5-B1-H37,D5-B1-H38"
36.3304285409,32.3005019902,D5-B1-T19,4,NST-5-9,25,"D5-B1-H30,D5-B1-H31,D5-B1-H44,D5-B1-H45,D5-B1-H46,D5-B1-H47,D5-B1-H48B"
36.3304375391,32.3001367712,D5-B1-T20,4,NST-5-9,25,"D5-B1-H26A,D5-B1-H28,D5-B1-H29,D5-B1-H33,D5-B1-H41,D5-B1-H42"
36.3304391103,32.2997852427,D5-B1-T21,4,OST-5-6,25,"D5-B1-H24,D5-B1-H25,D5-B1-H26B"
36.3306174695,32.3000532574,D5-B1-T22,2,NST-5-9,25,"D5-B1-H14A,D5-B1-H15,D5-B1-H16"
36.3306791723,32.2999379324,D5-B1-T23,4,NST-5-9,25,"D5-B1-H9,D5-B1-H17,D5-B1-H18,D5-B1-H20,D5-B1-H21,D5-B1-H22"
36.331046568,32.3003182225,D5-B1-T24,4,NST-5-9,25,"D5-B1-H1,D5-B1-H12,D5-B1-H13,D5-B1-H14B"
36.3308212738,32.2994323876,D5-B1-T25,8,,,"D5-B1-H5,D5-B1-H6,D5-B1-H8,D5-B1-H19"
36.3309889406,32.2997390909,D5-B1-T26,4,,,
36.3312058272,32.3000659066,D5-B1-T27,4,NST-5-9,25,"D5-B1-H2,D5-B1-H3,D5-B1-H4,D5-B1-H10,D5-B1-H11"
36.3311295036,32.299514294,D5-B2-T1,8,,,"D5-B2-H6,D5-B2-H7,D5-B2-H8,D5-B2-H18,D5-B2-H19,D5-B2-H20"
36.3313799776,32.3000938829,D5-B2-T2,4,,,"D5-B2-H1,D5-B2-H2,D5-B2-H10,D5-B2-H11A,D5-B2-H11B"
36.3314150045,32.2999266856,D5-B2-T3,4,,,"D5-B2-H5,D5-B2-H16C,D5-B2-H17"
36.3317630295,32.2999547414,D5-B2-T4,4,NST-5-13,25,"D5-B2-H4,D5-B2-H9,D5-B2-H11A,D5-B2-H12,D5-B2-H13,D5-B2-H15,D5-B2-H16A,D5-B2-H16B"
36.331650769,32.2994755945,D5-B2-T5,8,NST-5-13,25,"D5-B2-H21,D5-B2-H22,D5-B2-H34A,D5-B2-H34B,D5-B2-H36"
36.3320619978,32.2999326432,D5-B2-T6,4,NST-5-13,25,"D5-B2-H28,D5-B2-H29,D5-B2-H39"
36.3320838274,32.29971806,D5-B2-T7,4,NST-5-13,25,"D5-B2-H30,D5-B2-H31,D5-B2-H32,D5-B2-H40,D5-B2-H41,D5-B2-H42"
36.3320637855,32.2994893541,D5-B2-T8,8,NST-5-13,25,"D5-B2-H33,D5-B2-H35,D5-B2-H37,D5-B2-H45,D5-B2-H46,D5-B2-H47A"
36.332296445,32.2998348064,D5-B2-T9,8,NST-5-13,25,"D5-B2-H51,D5-B2-H52,D5-B2-H53,D5-B2-H54,D5-B2-H55,D5-B2-H59"
36.3321213022,32.2992866374,D5-B2-T10,4,NST-5-13,25,"D5-B2-H47B,D5-B2-H48,D5-B2-H49,D5-B2-H63,D5-B2-H67A"
36.3322684209,32.2994524335,D5-B2-T11,4,NST-5-13,25,"D5-B2-H43,D5-B2-H50,D5-B2-H60,D5-B2-H61,D5-B2-H62"
36.3325421538,32.2997876826,D5-B2-T12,4,NST-5-13,25,"D5-B2-H56,D5-B2-H58,D5-B2-H69A,D5-B2-H69B,D5-B2-H70,D5-B2-H71,D5-B2-H72"
36.3325991143,32.2994744964,D5-B2-T13,8,NST-5-13,25,"D5-B2-H65,D5-B2-H66,D5-B2-H67,D5-B2-H68,D5-B2-H76,D5-B2-H77,D5-B2-H79,D5-B2-H80"
36.3326934725,32.2994839099,D5-B2-T14,4,NST-5-13,25,"D5-B2-H74,D5-B2-H88,D5-B2-H89,D5-B2-H90"
36.3326419198,32.2990336344,D5-B2-T15,4,NST-5-13,25,"D5-B2-H81,D5-B2-H82,D5-B2-H83,D5-B2-H84,D5-B2-H85"
36.3328517806,32.2997058528,D5-B2-T16,2,NST-5-13,25,"D5-B2-H73,D5-B2-H91"
36.3330428526,32.2994852504,D5-B2-T17,8,NST-5-13,25,"D5-B2-H86,D5-B2-H87,D5-B2-H93,D5-B2-H94"
36.3331074033,32.2990841257,D5-B2-T18,4,NST-5-13,25,"D5-B2-H96,D5-B2-H97,D5-B2-H98,D5-B2-H99"
36.3333640119,32.2994510284,D5-B2-T19,4,NST-5-13,25,"D5-B2-H92,D5-B2-H95,D5-B2-H100,D5-B2-H101,D5-B2-H102"
36.3281175078,32.3000551771,D5-B3-T1,4,NST-5-1,25,"D5-B3-H30A,D5-B3-H30B,D5-B3-H31,D5-B3-H32,D5-B3-H33"
36.328502209,32.300035694,D5-B3-T2,4,NST-5-1,25,"D5-B3-H28,D5-B3-H29"
36.3287039467,32.2999495366,D5-B3-T3,4,NST-5-1,25,"D5-B3-H22,D5-B3-H24,D5-B3-H25,D5-B3-H26,D5-B3-H27"
36.329070856,32.2998297072,D5-B3-T4,4,NST-5-1,25,"D5-B3-H19,D5-B3-H20,D5-B3-H21"
36.329096577,32.2996107914,D5-B3-T5,4,OST-5-5,25,"D5-B3-H16,D5-B3-H17,D5-B3-H18"
36.329463936,32.2995525251,D5-B3-T6,4,OST-5-6,25,"D5-B3-H12,D5-B3-H13,D5-B3-H14,D5-B3-H15"
36.3299194295,32.2994810743,D5-B3-T7,4,OST-5-6,25,"D5-B3-H8,D5-B3-H11,"
36.3304752106,32.2993093786,D5-B3-T8,4,OST-5-6,25,"D5-B3-H1,D5-B3-H3,D5-B3-H4,D5-B3-H5"
36.330664001,32.299267092,D5-B3-T9,2,OST-5-6,25,D5-B3-H2
36.3308587114,32.2991827696,D5-B4-T1,8,,,"D5-B4-H1,D5-B4-H2,D5-B4-H3,D5-B4-H4A,D5-B4-H4B"
36.3312590669,32.2991136631,D5-B4-T2,4,OST-5-12,25,"D5-B4-H6,D5-B4-H8,D5-B4-H9,D5-B4-H10,D5-B4-H11,D5-B4-H12"
36.3315890146,32.299008846,D5-B4-T3,4,OST-5-12,25,"D5-B4-H13,D5-B4-H14,D5-B4-H15,D5-B4-H16,D5-B4-H17,D5-B4-H19A,D5-B4-H19B"
36.3320334079,32.2988583985,D5-B4-T4,2,NST-5-17,25,D5-B4-H19C
36.3320510344,32.2986874389,D5-B4-T5,8,NST-5-17,25,"D5-B4-H18A,D5-B4-H18B,D5-B4-H19D,D5-B4-H20,D5-B4-H22"
36.3324460592,32.2987085308,D5-B4-T6,4,NST-5-17,25,"D5-B4-H23A,D5-B4-H23B,D5-B4-H24A,D5-B4-H24B"
36.3326556479,32.2986374021,D5-B4-T7,8,NST-5-17,25,"D5-B4-H25,D5-B4-H26,D5-B4-H27,D5-B4-H28,D5-B4-H29,D5-B4-H30,D5-B4-H32"
36.3330349952,32.2984840924,D5-B4-T8,4,NST-5-17,25,"D5-B4-H34,D5-B4-H35,D5-B4-H36"
36.3282082586,32.2996686557,D5-B5-T1,8,OST-5-5,25,"D5-B5-H44,D5-B5-H45,D5-B5-H46,D5-B5-H47,D5-B5-H48,D5-B5-H49,D5-B5-H50,D5-B5-H51,D5-B5-H52"
36.3285879224,32.2992936609,D5-B5-T2,4,OST-5-5,25,"D5-B5-H37,D5-B5-H40,D5-B5-H42,D5-B5-H43A,D5-B5-H43B,"
36.3289896259,32.2994367079,D5-B5-T3,4,,,"D5-B5-H36,D5-B5-H38,D5-B5-H39"
36.3291474972,32.299379988,D5-B5-T4,4,OST-5-5,25,"D5-B5-H32,D5-B5-H33,D5-B5-H34,D5-B5-H35"
36.3294797579,32.2992362524,D5-B5-T5,4,OST-5-5,25,"D5-B5-H25,D5-B5-H27,D5-B5-H28,D5-B5-H29,D5-B5-H31"
36.3297109413,32.2991247003,D5-B5-T6,8,OST-5-5,25,"D5-B5-H17,D5-B5-H18,D5-B5-H20,D5-B5-H21,D5-B5-H23,D5-B5-H24,D5-B5-H26"
36.330096951,32.2990275472,D5-B5-T7,4,OST-5-5,25,"D5-B5-H11,D5-B5-H12,D5-B5-H14,D5-B5-H15,D5-B5-H16"
36.33026242,32.2989520884,D5-B5-T8,4,OST-5-5,25,"D5-B5-H4,D5-B5-H8,D5-B5-H10"
36.3305537509,32.2988610348,D5-B5-T9,8,OST-5-5,25,"D5-B5-H1,D5-B5-H2,D5-B5-H3,D5-B5-H6"
36.3308955698,32.2987728008,D5-B6-T1,4,OST-5-12,25,"D5-B5-H1,D5-B5-H2,D5-B5-H3,D5-B5-H4,D5-B5-H5,D5-B5-H7"
36.3310966556,32.2987556194,D5-B6-T2,4,OST-5-12,25,"D5-B5-H8,D5-B5-H9,D5-B5-H10,D5-B5-H11,D5-B5-H12"
36.3314720016,32.2986195311,D5-B6-T3,8,OST-5-12,25,"D5-B5-H13A,D5-B5-H13B,D5-B5-H14,D5-B5-H15,D5-B5-H16,D5-B5-H17,D5-B5-H18,D5-B5-H19"
36.3317368845,32.2985114923,D5-B6-T4,8,OST-5-12,25,"D5-B5-H20,D5-B5-H21,D5-B5-H22,D5-B5-H23,D5-B5-H24,D5-B5-H25,D5-B5-H26,D5-B5-H27"
36.3320381127,32.2983444927,D5-B6-T5,8,NST-5-17,25,"D5-B5-H28,D5-B5-H29,D5-B5-H30,D5-B5-H31"
36.3321802113,32.2982948754,D5-B6-T6,4,NST-5-17,25,"D5-B5-H32A,D5-B5-H32B,D5-B5-H33,D5-B5-H35,D5-B5-H36"
36.3324173026,32.2982063574,D5-B6-T7,4,NST-5-17,25,"D5-B5-H37A,D5-B5-H37B,D5-B5-H38A,D5-B5-H38B"
36.3326264953,32.2981759022,D5-B6-T8,2,NST-5-17,25,"D5-B5-H39,D5-B5-H40"
36.3279801714,32.2991116959,D5-B7-T1,4,OST-5-5,25,"D5-B7-H50,D5-B7-H51,D5-B7-H52,D5-B7-H53"
36.3283211229,32.2990024099,D5-B7-T2,4,OST-5-5,25,"D5-B7-H44,D5-B7-H46,D5-B7-H47,D5-B7-H48,D5-B7-H49"
36.3284214552,32.2986586674,D5-B7-T3,4,,,"D5-B7-H40,D5-B7-H41,D5-B7-H42,D5-B7-H43"
36.3285321945,32.2986302892,D5-B7-T4,4,OST-5-4,25,"D5-B7-H36,D5-B7-H37,D5-B7-H38,D5-B7-H39,D5-B7-H47"
36.3288408325,32.2988757556,D5-B7-T5,4,OST-5-5,25,"D5-B7-H31,D5-B7-H33,D5-B7-H34,D5-B7-H35"
36.3292652342,32.2987056522,D5-B7-T6,4,OST-5-5,25,"D5-B7-H24,D5-B7-H25B,D5-B7-H26,D5-B7-H27,D5-B7-H28,D5-B7-H29"
36.3295057494,32.2985347315,D5-B7-T7,4,OST-5-5,25,"D5-B7-H17,D5-B7-H18,D5-B7-H22,D5-B7-H25A"
36.3296701828,32.2986404766,D5-B7-T8,2,OST-5-5,25,"D5-B7-H20,D5-B7-H21"
36.3297764122,32.2985593642,D5-B7-T9,8,OST-5-5,25,"D5-B7-H10,D5-B7-H11,D5-B7-H12,D5-B7-H13,D5-B7-H14,D5-B7-H15,D5-B7-H16"
36.3301081233,32.2984581113,D5-B7-T10,4,OST-5-5,25,"D5-B7-H1,D5-B7-H2,D5-B7-H3,D5-B7-H6,D5-B7-H7,D5-B7-H8,D5-B7-H9"
36.3306123755,32.2983104487,D5-B8-T1,8,NST-5-10,25,"D5-B8-H1,D5-B8-H2,D5-B8-H3,D5-B8-H4,D5-B8-H5,D5-B8-H6,D5-B8-H7"
36.3309004338,32.2982485811,D5-B8-T2,8,NST-5-10,25,"D5-B8-H9,D5-B8-H10,D5-B8-H11,D5-B8-H12,D5-B8-H13,D5-B8-H14,D5-B8-H15B"
36.331108236,32.2978532476,D5-B8-T3,8,NST-5-10,25,"D5-B8-H15A,D5-B8-H16,D5-B8-H17,D5-B8-H18,D5-B8-H19,D5-B8-H20,D5-B8-H21"
36.3312967893,32.2977569511,D5-B8-T4,2,NST-5-10,25,"D5-B8-H22,D5-B8-H23"
36.3316622625,32.2976114205,D5-B8-T5,4,NST-5-10,25,"D5-B8-H24,D5-B8-H25,D5-B8-H26,D5-B8-H27,D5-B8-H28,D5-B8-H29"
36.3320884048,32.2978502066,D5-B8-T6,8,NST-5-17,25,"D5-B8-H30,D5-B8-H31A,D5-B8-H31B,D5-B8-H32,D5-B8-H33,D5-B8-H34,D5-B8-H36,D5-B8-H37"
36.3324686752,32.2977378316,D5-B8-T7,2,NST-5-17,25,"D5-B8-H38A,D5-B8-H38B,D5-B8-H39,D5-B8-H40"
36.332770887,32.2973729954,D5-B8-T8,2,NST-5-17,25,D5-B8-H41
36.3275392787,32.2986538213,D5-B9-T1,2,,,"D5-B9-H45,D5-B9-H46"
36.3277804134,32.2982591314,D5-B9-T2,4,OST-5-4,25,"D5-B9-H36,D5-B9-H37,D5-B9-H42,"
36.3280145401,32.2986383842,D5-B9-T3,4,OST-5-4,25,"D5-B9-H38,D5-B9-H39,D5-B9-H40,D5-B9-H44"
36.3280698966,32.2981870778,D5-B9-T4,4,OST-5-4,25,"D5-B9-H24,D5-B9-H27,D5-B9-H28,D5-B9-H29,D5-B9-H30,D5-B9-H31,D5-B9-H33"
36.328350301,32.2984921909,D5-B9-T5,2,,,"D5-B9-H26,D5-B9-H32"
36.3283622275,32.2981261335,D5-B9-T6,2,,,D5-B9-H23
36.3286335981,32.2983104782,D5-B9-T7,4,OST-5-4,25,"D5-B9-H20,D5-B9-H21,D5-B9-H22,D5-B9-H25"
36.3289187,32.2982435391,D5-B9-T8,4,OST-5-4,25,"D5-B9-H15,D5-B9-H16,D5-B9-H17,D5-B9-H18,D5-B9-H19"
36.3290530978,32.2978349228,D5-B9-T9,4,OST-5-4,25,"D5-B9-H10A,D5-B9-H11,D5-B9-H12,D5-B9-H13,D5-B9-H14"
36.3292419439,32.2977919884,D5-B9-T10,4,OST-5-4,25,"D5-B9-H5,D5-B9-H6,D5-B9-H9,D5-B9-H10B"
36.3295357027,32.2980404735,D5-B9-T11,4,OST-5-4,25,"D5-B9-H4A,D5-B9-H4B,D5-B9-H7,D5-B9-H8,"
36.330010281,32.2979281402,D5-B9-T12,4,OST-5-4,25,"D5-B9-H1,D5-B9-H2,D5-B9-H3,D5-B9-H4C,D5-B9-H4D"
36.3301259317,32.2974796559,D5-B10-T1,4,,,"D5-B10-H1,D5-B10-H2,D5-B10-H3,D5-B10-H4,D5-B10-H5,D5-B10-H6"
36.3305777213,32.2977773145,D5-B10-T2,4,NST-5-10,25,"D5-B10-H7,D5-B10-H8,D5-B10-H9,D5-B10-H10,D5-B10-H11,D5-B10-H16A"
36.3305117039,32.2973863267,D5-B10-T3,2,,,"D5-B10-H13,D5-B10-H14"
36.3308432812,32.2976890691,D5-B10-T4,2,NST-5-10,25,"D5-B10-H16B,D5-B10-H17A,D5-B10-H17B"
36.3310686173,32.2975628333,D5-B10-T5,4,NST-5-10,25,"D5-B10-H18,D5-B10-H19,D5-B10-H20,D5-B10-H22,D5-B10-H23,D5-B10-H24"
36.3313088114,32.2976103916,D5-B10-T6,4,NST-5-10,25,"D5-B10-H25,D5-B10-H26,D5-B10-H27,D5-B10-H28,D5-B10-H29,D5-B10-H30,"
36.3314143567,32.2970765332,D5-B10-T7,8,,,"D5-B10-H31,D5-B10-H32,D5-B10-H33,D5-B10-H35,D5-B10-H36,D5-B10-H37,D5-B10-H39A"
36.3319533511,32.2972524828,D5-B10-T8,8,NST-5-17,25,"D5-B10-H38,D5-B10-H39,D5-B10-H40,D5-B10-H41,D5-B10-H42,D5-B10-H43,D5-B10-H44A,D5-B10-H46A,D5-B10-H47"
36.3322211974,32.2971432593,D5-B10-T9,4,NST-5-17,25,"D5-B10-H44B,D5-B10-H46B,D5-B10-H48,D5-B10-H49"
36.3322131038,32.2968006893,D5-B10-T10,4,,,"D5-B10-H51A,D5-B10-H51B,D5-B10-H52,D5-B10-H53,D5-B10-H54"
36.3325692699,32.2966931468,D5-B10-T11,8,,,"D5-B10-H58,D5-B10-H59A,D5-B10-H59B,D5-B10-H60,D5-B10-H61"
36.3327442819,32.2971036285,D5-B10-T12,2,NST-5-17,25,"D5-B10-H57,D5-B10-H62"
36.3275483333,32.2980760906,D5-B11-T1,4,,,"D5-B11-H40,D5-B11-H42A,D5-B11-H42B"
36.3275460647,32.2978309591,D5-B11-T2,4,NST-5-2,25,"D5-B11-H33,D5-B11-H38,D5-B11-H39,D5-B11-H41"
36.3278588371,32.2977605328,D5-B11-T3,2,,,"D5-B11-H31,D5-B11-H35"
36.3282128588,32.2978064258,D5-B11-T4,4,,,"D5-B11-H16,D5-B11-H24,D5-B11-H25,D5-B11-H27,D5-B11-H28,D5-B11-H30"
36.3286055441,32.2974737056,D5-B11-T5,4,NST-5-2,25,"D5-B11-H17,D5-B11-H19,D5-B11-H20,D5-B11-H21"
36.3288807024,32.2976519722,D5-B11-T6,4,,,"D5-B11-H14,D5-B11-H16,D5-B11-H18"
36.329056125,32.2972742254,D5-B11-T7,4,NST-5-2,25,"D5-B11-H10,D5-B11-H11,D5-B11-H12,D5-B11-H13,D5-B11-H15"
36.3296461928,32.2973710666,D5-B11-T8,4,,,"D5-B11-H5A,D5-B11-H6,D5-B11-H7,D5-B11-H8A,D5-B11-H8B"
36.3297470301,32.2973565526,D5-B11-T9,4,,,"D5-B11-H1,D5-B11-H2,D5-B11-H3,D5-B11-H4,D5-B11-H5B"
36.3300733239,32.2969816891,D5-B12-T1,2,,,"D5-B12-H1,D5-B12-H2,D5-B12-H3"
36.3305379378,32.297059384,D5-B12-T2,8,,,"D5-B12-H4,D5-B12-H5,D5-B12-H6,D5-B12-H7,D5-B12-H10,D5-B12-H46"
36.3309106014,32.2966236452,D5-B12-T3,8,NST-5-16,25,"D5-B12-H9,D5-B12-H11,D5-B12-H12A,D5-B12-H12B,D5-B12-H13,D5-B12-H14,D5-B12-H16A,D5-B12-H16B"
36.3311730095,32.2965284956,D5-B12-T4,8,NST-5-16,25,"D5-B12-H15,D5-B12-H17,D5-B12-H18,D5-B12-H19,D5-B12-H20"
36.3316671916,32.29634269,D5-B12-T5,8,NST-5-16,25,"D5-B12-H21,D5-B12-H22,D5-B12-H23,D5-B12-H26,D5-B12-H28,D5-B12-H30A,D5-B12-H30B,D5-B12-H31,D5-B12-H32,D5-B12-H33,D5-B12-H34,D5-B12-H35"
36.3322304695,32.2961333291,D5-B12-T6,8,NST-5-16,25,"D5-B12-H36,D5-B12-H37,D5-B12-H39,D5-B12-H41A,D5-B12-H41B,D5-B12-H43,D5-B12-H44"
36.3272953037,32.2974025064,D5-B13-T1,4,NST-5-2,25,"D5-B13-H30,D5-B13-H31,D5-B13-H35"
36.327426495,32.2975403355,D5-B13-T2,4,NST-5-2,25,"D5-B13-H32,D5-B13-H33A,D5-B13-H33B,D5-B13-H34"
36.3277816629,32.2974266044,D5-B13-T3,8,NST-5-2,25,"D5-B13-H24,D5-B13-H25,D5-B13-H26,D5-B13-H27,D5-B13-H28,D5-B13-H29"
36.328157344,32.2972576908,D5-B13-T4,4,NST-5-2,25,"D5-B13-H17B,D5-B13-H19,D5-B13-H21,D5-B13-H22,D5-B13-H23"
36.3286079118,32.2970649487,D5-B13-T5,4,NST-5-2,25,"D5-B13-H12,D5-B13-H13,D5-B13-H14,D5-B13-H15,D5-B13-H16"
36.3290027299,32.2969088128,D5-B13-T6,4,NST-5-2,25,"D5-B13-H7,D5-B13-H8,D5-B13-H9,D5-B13-H10"
36.3291458731,32.2965490984,D5-B13-T7,8,NST-5-2,25,"D5-B13-H1,D5-B13-H2,D5-B13-H4,D5-B13-H5,D5-B13-H6,D5-B13-H17A"
36.329808269,32.2962800838,D5-B14-T1,4,OST-5-11,25,"D5-B14-H1,D5-B14-H2,D5-B14-H3,D5-B14-H4,D5-B14-H5,D5-B14-H6A,D5-B14-H6B"
36.3301953573,32.2962550017,D5-B14-T2,8,OST-5-11,25,"D5-B14-H6B,D5-B14-H7,D5-B14-H8A,D5-B14-H8B,D5-B14-H9,D5-B14-H10,D5-B14-H11,D5-B14-H12,D5-B14-H13"
36.330606366,32.2960959579,D5-B14-T3,4,OST-5-11,25,"D5-B14-H14,D5-B14-H15,D5-B14-H16,D5-B14-H18,D5-B14-H20"
36.33078175,32.2960302392,D5-B14-T4,8,OST-5-11,25,"D5-B14-H21,D5-B14-H22,D5-B14-H23,D5-B14-H24,D5-B14-H25"
36.3311904369,32.2958847034,D5-B14-T5,8,NST-5-16,25,"D5-B14-H26,D5-B14-H27,D5-B14-H28,D5-B14-H29A,D5-B14-H29B,D5-B14-H29C,D5-B14-H30,D5-B14-H33"
36.3314498997,32.2958026964,D5-B14-T6,8,NST-5-16,25,"D5-B14-H31,D5-B14-H34,D5-B14-H35,D5-B14-H37,D5-B14-H38,D5-B14-H39,D5-B14-H40"
36.3321135518,32.2956916531,D5-B14-T7,2,NST-5-16,25,D5-B14-H41
36.3270288262,32.2967639633,D5-B15-T1,2,,,"D5-B15-H36A,D5-B15-H39,D5-B15-H40,D5-B15-H42"
36.3273984888,32.2968356751,D5-B15-T2,8,OST-5-3,25,"D5-B15-H33,D5-B15-H34,D5-B15-H35,D5-B15-H36B,D5-B15-H37"
36.3279304572,32.29668653,D5-B15-T3,2,OST-5-3,25,D5-B15-H30
36.328064632,32.2965904139,D5-B15-T4,8,OST-5-3,25,"D5-B15-H20,D5-B15-H21,D5-B15-H22A,D5-B15-H23,D5-B15-H24,D5-B15-H25,D5-B15-H26,D5-B15-H29"
36.3282950568,32.2965776481,D5-B15-T5,2,OST-5-3,25,"D5-B15-H22B,D5-B15-H22C"
36.3284451722,32.2964770252,D5-B15-T6,4,OST-5-3,25,"D5-B15-H14,D5-B15-H15,D5-B15-H18,D5-B15-H19A,D5-B15-H19B"
36.3286107621,32.2963062525,D5-B15-T7,4,OST-5-3,25,"D5-B15-H9,D5-B15-H10A,D5-B15-H10B,D5-B15-H11,D5-B15-H12,D5-B15-H13"
36.3291241528,32.2962651149,D5-B15-T8,8,OST-5-3,25,"D5-B15-H1,D5-B15-H4,D5-B15-H5,D5-B15-H6,D5-B15-H7,D5-B15-H8A,D5-B15-H8B"
