LONGITUDE,LATITUDE,ELEVATION
36.3231168051,32.2996304663,655.885
36.3231592491,32.2996178633,655.962
36.3232266174,32.2996522791,656.327
36.3232458979,32.2996893301,656.078
36.3233469587,32.2996547565,656.159
36.3233326708,32.299619618,656.143
36.3234432523,32.2996253917,656.302
36.3234462528,32.2996276284,656.273
36.3234660961,32.2996223219,656.349
36.3234731808,32.2996398241,656.222
36.3234531466,32.2996468725,656.277
36.3234432944,32.2996582039,656.258
36.3234466252,32.2996665871,656.127
36.3234478968,32.2996724278,656.323
36.3234531555,32.299699459,656.317
36.3234538428,32.2997095969,656.139
36.323455323,32.2997116757,656.237
36.3234496063,32.2997346654,656.163
36.3233764847,32.2997427342,656.146
36.3234119983,32.2998384225,656.134
36.3234090698,32.2998489622,656.124
36.3234884606,32.2998213792,656.211
36.3236312797,32.2997797358,656.465
36.323686797,32.2997613001,656.439
36.3236590759,32.2996897532,656.457
36.3236741602,32.2996851381,656.249
36.3236652307,32.2996678597,656.431
36.3236496958,32.2996729657,656.522
36.3236458974,32.2996723321,656.464
36.3235921119,32.2996891204,656.384
36.323663207,32.2996405564,656.509
36.3236605967,32.2996337808,656.412
36.3236558261,32.2996231561,656.574
36.3236481998,32.2996021963,656.634
36.3236448091,32.2995906667,656.305
36.3236441028,32.2995876252,656.466
36.3236386574,32.2995644189,656.565
36.323694524,32.2995467736,656.404
36.3237407153,32.2995323789,656.615
36.3237865494,32.2995191687,656.642
36.3238067147,32.299461435,656.662
36.3238138965,32.299482516,656.695
36.323888102,32.2994581167,656.72
36.3241044158,32.2994889392,656.783
36.3241004162,32.2994771174,656.735
36.3240992747,32.2994723576,656.886
36.3240894919,32.2994452764,656.859
36.3240895669,32.2994375573,656.621
36.3240895535,32.299430416,656.723
36.3240911372,32.2993692223,656.672
36.3241093149,32.2994080863,656.732
36.3242087985,32.29937569,656.765
36.3241965582,32.2993395777,656.826
36.3242582675,32.2993601841,656.81
36.3243043086,32.2993456824,656.806
36.3243694027,32.2992970179,656.77
36.3243629709,32.2992799519,656.736
36.3243835445,32.299277921,656.737
36.324390023,32.2992944636,656.907
36.3243979084,32.2993157637,656.819
36.3243494537,32.2993446689,656.804
36.3243521935,32.2993567903,656.74
36.3243535547,32.2993647402,656.926
36.3243610205,32.2993916255,656.959
36.324360746,32.2993952076,656.839
36.3246213835,32.2993271355,656.873
36.3246194167,32.2993165761,656.907
36.3246133219,32.2992915181,656.98
36.3246126823,32.2992818126,656.768
36.3245973141,32.2992564311,656.836
36.3246513161,32.2992408758,656.857
36.3248555492,32.2992106245,656.919
36.3248757412,32.2992630319,656.842
36.3248757979,32.2992685047,656.927
36.324809836,32.2989573937,656.618
36.3246038023,32.2990786234,656.585
36.3246248932,32.2991678749,656.753
36.3245693734,32.2991843364,656.695
36.3244884912,32.2991475525,656.753
36.3244968045,32.2992045107,656.775
36.3243725677,32.2992461345,656.727
36.3242596093,32.2992594534,656.827
36.3242202044,32.2992739594,656.652
36.3241914101,32.2992386431,656.604
36.3239338021,32.2993130443,656.584
36.3239099142,32.2994108551,656.835
36.3238919985,32.2993786071,656.672
36.3238072021,32.2994501235,656.867
36.323790737,32.299413228,656.605
36.3237108141,32.2993620352,656.522
36.3237450739,32.2994308461,656.572
36.3237000653,32.2994464295,656.795
36.3236578892,32.299476514,656.645
36.3236050313,32.2994944663,656.64
36.3234104973,32.299556333,656.308
36.3232560567,32.2993632249,655.983
36.3234079878,32.2995361484,656.302
36.32341283,32.2995508842,656.322
36.3233915653,32.2995554368,656.278
36.3233867889,32.2995374182,656.25
36.3233906131,32.2994770523,656.204
36.3231483278,32.2995620282,655.852
36.3228700617,32.2998098702,655.212
36.3228531375,32.2997718786,655.162
36.3228549358,32.2996623704,655.1
36.3227513204,32.2998054215,655.084
36.3226822377,32.2997723191,654.775
36.3226788586,32.2997729712,654.796
36.3226013553,32.2997493389,654.545
36.3226368191,32.2997882665,654.5
36.3226749334,32.2998727149,654.8
36.3225485796,32.2998164051,654.594
36.3225672035,32.2998120924,654.514
36.3225731603,32.2998294062,654.55
36.3225530046,32.299833489,654.69
36.3225480197,32.2998339389,654.646
36.3224942458,32.2998508349,654.709
36.3222976295,32.2999144496,654.135
36.3222397364,32.2998613115,653.943
36.322229169,32.2998636953,653.752
36.3222146453,32.2998672864,653.919
36.3221894771,32.2998747588,654.015
36.3221808917,32.2998777202,653.711
36.3221759189,32.2998756903,653.788
36.3396601259,32.2978806581,660.992
36.3310481272,32.3015787983,659.514
36.3309241806,32.3016387574,659.479
36.3309417024,32.3016329114,660.505
36.3150071843,32.2878519035,650.322
36.3150612822,32.2878942852,650.622
36.3151083931,32.2879444018,650.983
36.3152998168,32.2878048765,650.961
36.3152069802,32.2877120342,650.409
36.3153974056,32.2875437985,649.999
36.3154414599,32.2875870169,650.568
36.3155038498,32.287659929,650.905
36.3156749804,32.2878230725,651.082
36.31570362,32.2878593391,650.917
36.3154691804,32.2879720033,651.184
36.3155057602,32.2880142865,650.922
36.3152938139,32.2881572297,651.089
36.315228181,32.2881492589,651.187
36.3152295138,32.288171501,651.225
36.3152628374,32.2882532439,651.202
36.3151650083,32.2883039409,651.142
36.315092989,32.2882449633,651.142
36.3150599122,32.2882662186,651.13
36.3150610019,32.2883390838,650.949
36.3148313873,32.2885019918,650.721
36.3147837536,32.2884673618,650.904
36.3145787852,32.2886168158,650.642
36.3146284801,32.2886646466,650.497
36.3147173694,32.2887489039,650.643
36.3148417304,32.2886642597,650.795
36.3150237393,32.2885334648,650.998
36.315210217,32.2884017827,651.112
36.3152297591,32.2883902135,651.257
36.3153142021,32.288344855,651.271
36.3153318475,32.2883370715,651.058
36.3154996602,32.288264569,651.142
36.3158180148,32.288149417,651.052
36.3159470038,32.2883877895,651.177
36.3160032457,32.2885397347,651.275
36.3157519021,32.2886218366,651.248
36.3156466665,32.2885013406,651.188
36.315442865,32.288580075,651.353
36.3153629906,32.2886205062,651.401
36.3153433161,32.2886307962,651.107
36.3151608952,32.2887164384,651.037
36.3149529764,32.2888354779,650.881
36.3151145922,32.2890148822,651.044
36.3152702879,32.2889132356,651.162
36.3154472562,32.2888122493,651.225
36.315465736,32.2888084619,651.457
36.3155482334,32.2887689453,651.358
36.3155804384,32.2886787903,651.214
36.3156039891,32.2887225857,651.268
36.3156262455,32.2887716764,651.233
36.3157355887,32.2889982745,651.332
36.3156802765,32.2890270383,651.459
36.315597066,32.2890638111,651.509
36.3155768833,32.2890715989,651.299
36.3153683245,32.2891590674,651.183
36.3155070984,32.2893300609,651.138
36.3155479982,32.2892929842,651.169
36.3156718184,32.2892127532,651.467
36.315757699,32.2891807629,651.484
36.3157717847,32.2891770683,651.289
36.3158203081,32.2891670653,651.253
36.3159143125,32.2893598225,651.294
36.3159262272,32.2893896538,651.241
36.3159550281,32.2894460537,651.242
36.3158996685,32.2894491828,651.23
36.3158831252,32.2894550632,651.458
36.3158001525,32.2894852426,651.429
36.3157901711,32.2894903258,651.3
36.3156974933,32.2895378039,651.253
36.3279729796,32.2842993389,656.669
36.3279945929,32.2843974311,656.569
36.3279875978,32.2843346363,656.747
36.3277999744,32.2843944824,656.833
36.3275853687,32.2844675795,657.149
36.3273814484,32.2845937179,657.451
36.3273882473,32.2845286094,657.364
36.3272331528,32.2845808526,657.348
36.3272258269,32.2845756248,657.295
36.327081029,32.2846148732,657.367
36.3270484459,32.2845414224,657.374
36.3269294352,32.2846264186,657.032
36.3268968953,32.2846478435,656.95
36.3267919315,32.2847881778,657.132
36.3267515539,32.2847248771,656.83
36.3265252818,32.2847817825,656.867
36.3262998762,32.2848625296,656.933
36.3262025489,32.284992886,657.02
36.3261484409,32.2849154604,656.765
36.3260892526,32.2849333075,656.792
36.325881917,32.2849883304,656.485
36.3256802576,32.2850776209,655.871
36.3255720893,32.2852079198,655.965
36.3255188446,32.2851290075,655.382
36.3254489318,32.2851561918,655.243
36.3252710136,32.2852138831,654.383
36.32502394,32.2853215373,653.25
36.3249104652,32.2854304766,652.935
36.3248725635,32.2853603726,652.937
36.3247708981,32.2853789837,652.672
36.3245111791,32.2854615558,652.007
36.3243232252,32.2854974597,651.773
36.3243570315,32.2855695207,651.844
36.3243439731,32.285624775,651.76
36.3242159128,32.2856163976,651.61
36.3240088679,32.2856831999,651.556
36.3237556682,32.2857651086,651.167
36.3237393159,32.2858210232,651.188
36.3236356672,32.2858035471,651.093
36.3236450616,32.285800876,651.059
36.3236139202,32.285738304,651.084
36.323606232,32.2857424658,651.026
36.3236003621,32.2857434015,651.082
36.3236239345,32.2857938948,651.086
36.3236496557,32.2858542516,651.196
36.3236113588,32.2858660244,651.146
36.3235010399,32.285902754,651.172
36.3235234495,32.2859527977,651.044
36.3233725307,32.2860031057,650.909
36.3232906452,32.285880128,650.582
36.3233143129,32.2858709465,650.869
36.3232181986,32.2859025005,650.372
36.3231302802,32.2859297529,650.576
36.323161726,32.2860041706,650.646
36.3231584423,32.2860142806,650.633
36.3230176219,32.2860431827,650.287
36.3228838362,32.2860795605,650.192
36.3227871459,32.2861057362,650.056
36.3227268078,32.2861216984,650.034
36.3226790711,32.286135926,649.862
36.3227031756,32.2861259924,650.008
36.3226745678,32.2860596196,649.915
36.3226416604,32.2860728502,649.802
36.3226173015,32.2860836788,650.052
36.3226445042,32.2861454203,650.136
36.3226252649,32.2861806845,649.984
36.3224641006,32.2862059069,649.773
36.32230359,32.286264522,649.761
36.3222964476,32.2862603833,649.604
36.3221946458,32.2862939706,649.622
36.3221686513,32.2863021536,649.536
36.3220697326,32.2863570132,649.488
36.3220493601,32.2863405844,649.514
36.3220213183,32.2862796436,649.299
36.3218907342,32.2863477407,649.526
36.3216757217,32.2864091906,650.639
36.3214575104,32.2865561398,649.144
36.3214413662,32.2865139572,649.116
36.3213567269,32.2865377259,648.998
36.321238662,32.2866009055,648.982
36.3210421642,32.286641623,648.84
36.3208552581,32.2867521096,648.959
36.320826429,32.2866901116,648.886
36.3207307113,32.2867143114,649.011
36.3207562027,32.2867759783,649.022
36.3207360902,32.2867816293,649.088
36.3206871918,32.286797273,649.101
36.3206368068,32.2868874367,648.937
36.3205952012,32.286865758,649.049
36.3205362457,32.2868421227,649.083
36.3205254883,32.2868262668,648.753
36.320553784,32.28684213,649.364
36.3205260219,32.2867710154,649.153
36.3205065452,32.286775705,648.972
36.3204975072,32.2867684811,647.806
36.3204787976,32.286774255,647.798
36.3204993904,32.2868269032,647.917
36.3205138612,32.2868234932,647.856
36.3205208531,32.2868656216,648.075
36.3205399024,32.2868563732,648.002
36.3205652815,32.2868698636,648.042
36.3205644981,32.2868856502,648.072
36.3206259271,32.2868910765,648.157
36.3206184472,32.286903586,648.261
36.3206169241,32.2869109843,648.891
36.3205566108,32.2868883077,648.965
36.3205320873,32.2868779296,648.881
36.3205012992,32.286864,649.409
36.3204815867,32.2867965563,649.072
36.3204467305,32.2868041319,649.351
36.3204745211,32.2868689074,649.52
36.3203842404,32.2868993257,649.143
36.3202042342,32.2869586875,649.54
36.3201916567,32.2869797359,649.325
36.3201129621,32.2869879151,649.454
36.3200595758,32.2870055459,649.506
36.3200117568,32.287021793,649.43
36.3199813982,32.2870290763,649.453
36.3199654295,32.2869959809,649.414
36.3199458343,32.2869562992,649.373
36.3197894718,32.2870010335,649.312
36.319577613,32.2870679703,649.43
36.3193682959,32.2871266159,649.693
36.3191508325,32.2871910768,649.972
36.3191475479,32.2871907361,649.385
36.3191330025,32.2871958689,649.499
36.3191296516,32.2871953123,649.983
36.3189019937,32.2872665173,650.337
36.3186885158,32.2873582995,650.372
36.3184429776,32.2874424023,650.521
36.3182746366,32.287510459,650.625
36.3180368541,32.2875942221,651.106
36.3178498091,32.2876520827,650.845
36.3176683823,32.2877492343,651.005
36.3175542591,32.2878547103,651.086
36.3173897472,32.287950414,651.113
36.3172055035,32.2880682385,650.996
36.3170361234,32.2882139565,651.026
36.316913216,32.2883400589,651.057
36.316794626,32.2885041745,651.339
36.3168666387,32.2885885879,651.184
36.3167480893,32.2887134344,651.251
36.3166090088,32.2888619147,651.208
36.31648135,32.2889954884,651.262
36.3163171771,32.2891696981,651.248
36.3161417537,32.289356405,651.242
36.315994192,32.2895121277,651.164
36.315816416,32.2896514077,651.244
36.3157984305,32.289709671,651.147
36.3157862435,32.2897088766,651.175
36.31575997,32.2897360955,651.157
36.3157651697,32.2897419828,651.219
36.3156796781,32.2898285492,651.18
36.3155789876,32.2899302804,650.938
36.3154227713,32.2900894779,650.664
36.3152724357,32.2902373164,650.485
36.3151604691,32.2901691864,650.462
36.3151135794,32.2902461975,650.086
36.3149920666,32.2903451719,649.771
36.3148480998,32.2905008346,649.568
36.3147489281,32.2906088546,649.235
36.314598705,32.2907591078,649.009
36.3144204398,32.2909300667,648.733
36.314296852,32.2910706266,648.843
36.3141374936,32.2912014379,648.531
36.3140029641,32.2913397944,648.221
36.3138383659,32.2915155556,648.021
36.3136920921,32.2916730137,647.817
36.3136807757,32.2918850379,647.677
36.3137387026,32.291820581,647.83
36.3136524199,32.2917587434,647.876
36.3136236232,32.2917872283,647.709
36.3135021425,32.2919153076,647.404
36.3133879995,32.2920269476,647.183
36.3132315134,32.2921767853,647.142
36.3132119266,32.2921952346,647.04
36.3131014439,32.2923599429,646.995
36.3128973108,32.2925493139,646.893
36.3127244637,32.2926957869,647.079
36.3125704505,32.2928858897,647.486
36.3124799063,32.292980893,647.596
36.3122961753,32.2931771353,647.6
36.3121405813,32.2933631037,647.53
36.3119853622,32.293564244,647.242
36.311846889,32.2937569238,647.115
36.3117552133,32.2938934865,647.061
36.3117049223,32.2942282931,646.791
36.3116495884,32.2943892975,646.236
36.3116052133,32.2945696824,646.69
36.3115912326,32.2947105322,647.036
36.3115910635,32.2947271969,646.327
36.3115845024,32.2947412036,646.318
36.3115855377,32.294754756,646.791
36.3116055528,32.2949278768,646.779
36.3116272191,32.2950848338,646.886
36.311641062,32.2952427971,646.979
36.3116858083,32.2954799466,647.111
36.3117297337,32.2956844801,647.304
36.3117837699,32.2958840016,647.417
36.3118265746,32.2960460842,647.493
36.3119000451,32.2962799881,647.673
36.3119645127,32.2964754957,647.76
36.3120021463,32.2965850909,647.921
36.312044865,32.2967304387,648.09
36.3120980815,32.2968938635,648.012
36.3122131183,32.2968524946,648.06
36.3122432028,32.296843304,647.38
36.3122614257,32.29683135,647.96
36.3107750731,32.2972128571,648.017
36.3107720522,32.2972159042,648.024
36.3107694763,32.2971690298,648.014
36.3107769213,32.2971491003,647.899
36.3107745387,32.2971417543,647.925
36.3109615953,32.2972245138,648.16
36.3109602708,32.2972063833,648.271
36.3109538827,32.2971507328,648.271
36.3109590114,32.2971402823,648.168
36.3111789079,32.2972448632,648.637
36.311184263,32.297208469,648.561
36.3112048029,32.2971416359,648.624
36.3112036472,32.2971234138,648.08
36.3115166357,32.2972216328,648.594
36.3115118443,32.2972004219,648.499
36.3115091861,32.2971852607,648.855
36.3115011126,32.2971324923,648.956
36.3114949503,32.297109436,648.57
36.3114763459,32.2969432278,648.431
36.3117588484,32.2969198047,648.251
36.3117636337,32.2970191202,648.337
36.3117636799,32.2970875582,648.519
36.3117673982,32.2971226735,648.951
36.3117683411,32.2971775332,648.818
36.3117654856,32.2972116512,648.483
36.3117684975,32.297253292,648.76
36.3118297313,32.2974246807,647.959
36.3118513128,32.297385917,649.9
36.3118797433,32.2973611868,648.601
36.3121251277,32.2973412262,648.484
36.3120691776,32.2972097363,648.599
36.3120591777,32.2971662272,648.89
36.3119987007,32.2971121331,648.883
36.3119950732,32.2970644023,648.624
36.3119902878,32.2970489351,648.358
36.311959408,32.2969848522,648.35
36.3119847711,32.2969864241,648.369
36.3122349155,32.296999135,648.216
36.3123123341,32.2970555148,648.615
36.3123307927,32.2970542078,648.586
36.3123271381,32.2970374413,648.402
36.3123099502,32.297040216,648.42
36.3122854662,32.2970768862,648.591
36.3123284364,32.2972699132,647.8
36.3123258071,32.297223959,647.979
36.3123207416,32.2971968174,648.487
36.3123777079,32.2973367561,648.139
36.3124234679,32.2974509777,648.424
36.3125297585,32.2976559374,648.518
36.3126494217,32.2978001679,648.612
36.3127351261,32.2977573158,648.563
36.3127612776,32.2977398819,648.789
36.3127802181,32.2977484982,648.846
36.3127617267,32.2977549813,649.487
36.3128011656,32.2978618644,649.574
36.3127863251,32.2978699566,648.702
36.3128259238,32.2978651727,648.766
36.3128166714,32.2978726658,648.764
36.3128271416,32.2979329783,648.798
36.3128112369,32.2979496008,648.209
36.3127659427,32.2979959125,648.626
36.3128592112,32.2981462535,648.831
36.3129721676,32.2982845733,648.993
36.3131190861,32.2984356333,649.032
36.3132050858,32.2985391318,649.02
36.3134098312,32.2987304673,649.224
36.3133906416,32.2987554864,650.414
36.3133414741,32.298801111,648.297
36.3133021663,32.2988289487,649.228
36.3132290943,32.298898678,649.206
36.3133444562,32.299087949,649.346
36.313376107,32.2990739292,649.279
36.3134667462,32.2990220794,649.219
36.3134966562,32.2990107169,648.853
36.3135196345,32.2989986308,648.436
36.3135357212,32.2989350375,650.376
36.3135586242,32.298975187,649.65
