LONGITUDE,LATITUDE,VOLUME,STATUS,NAME,DISTRICT,BLOCK,NUMBER,HOUSES
36.3226276249,32.294842243,4,Connected,D04-B13-T31,4,13,31,"D4-B13-H3,D4-B13-H9,D4-B13-H10"
36.3227004991,32.295084281,4,Connected,D04-B13-T32,4,13,32,"D4-B13-H2,D4-B13-H11,D4-B13-H12"
36.3227886607,32.2945655267,8,Connected,D04-B13-T33,4,13,33,"D4-B13-H3,D4-B13-H4,D4-B13-H5,D4-B13-H6,D4-B13-H7,D4-B13-H8"
36.3228891901,32.2948260099,2,Connected,D04-B13-T34,4,13,34,D4-B13-H3
36.3230561001,32.2951414588,2,Connected,D04-B13-T35,4,13,35,D4-B13-H1
36.3216255012,32.3033004551,4,Connected,D01-B01-T08,1,1,8,"D1-B1-H1,D1-B1-H2,D1-B1-H3,D1-B1-H4,D1-B1-H6,D1-B1-H7"
36.3210072925,32.3026429793,4,Connected,D01-B03-T16,1,3,16,"D1-B3-H57,D1-B3-H58,D1-B3-H59,D1-B3-H125,D1-B3-H126,D1-B3-H127"
36.3183504081,32.303521435,4,Connected,D01-B03-T03,1,3,3,"D1-B2-H31,D1-B2-H32,D1-B3-H25,D1-B3-H26,D1-B3-H27,D1-B3-H28,D1-B3-H29,D1-B3-H76,D1-B3-H77,D1-B3-H78"
36.3185090412,32.303389059,4,Connected,D01-B03-T05,1,3,5,"D1-B3-H24,D1-B3-H30,D1-B3-H31,D1-B3-H32,D1-B3-H104,D1-B3-H105,D1-B3-H106"
36.3179649783,32.3033940859,4,Connected,D01-B03-T02,1,3,2,"D1-B3-H79,D1-B3-H80,D1-B3-H81,D1-B3-H84,D1-B3-H85,D1-B3-H86,D1-B3-H97,D1-B4-H34,D1-B4-H35,D1-B4-H45"
36.3172260869,32.3032864472,4,Connected,D01-B04-T01,1,4,1,"D1-B3-H91,D1-B3-H92,D1-B3-H93,D1-B3-H94,D1-B3-H95,D1-B4-H38,D1-B4-H39,D1-B4-H41,D1-B4-H42"
36.3180582875,32.3028244245,4,Connected,D01-B05-T11,1,5,11,"D1-B5-H53,D1-B5-H54,D1-B5-H55,D1-B5-H56,D1-B5-H57,D1-B5-H58,D1-B5-H59,D1-B5-H60,D1-B5-H61"
36.3182767017,32.3033002211,4,Connected,D01-B03-T04,1,3,4,"D1-B3-H100,D1-B3-H101,D1-B3-H102,D1-B3-H103,D1-B4-H30,D1-B4-H31,D1-B4-H32"
36.319224837,32.3026331,4,Connected,D01-B04-T05,1,4,5,"D1-B4-H19,D1-B4-H21,D1-B4-H65,D1-B4-H67,D1-B4-H68,D1-B4-H69,D1-B4-H71,D1-B4-H72,D1-B4-H73,D1-B4-H76,D1-B5-H36,D1-B5-H37,D1-B5-H41"
36.3186017481,32.3027777901,4,Connected,D01-B04-T04,1,4,4,"D1-B4-H21,D1-B4-H57,D1-B4-H59,D1-B4-H61,D1-B4-H63,D1-B4-H64,D1-B4-H65,D1-B4-H66"
36.3179799075,32.3024991853,4,Connected,D01-B05-T12,1,5,12,"D1-B5-H109,D1-B5-H116,D1-B5-H117,D1-B5-H118,D1-B5-H119,D1-B5-H120,D1-B5-H125,D1-B5-H126,D1-B5-H127"
36.3170145217,32.303100811,4,Connected,D01-B05-T01,1,5,1,"D1-B4-H40,D1-B5-H75,D1-B5-H76,D1-B5-H77,D1-B5-H81,D1-B5-H82"
36.3183193206,32.3021923945,4,Connected,D01-B05-T14,1,5,14,"D1-B5-H44,D1-B5-H45,D1-B5-H46,D1-B5-H49,D1-B5-H126,D1-B5-H127,D1-B5-H129,D1-B5-H132,D1-B5-H133,D1-B5-H134"
36.3186572369,32.3023810001,4,Connected,D01-B05-T15,1,5,15,"D1-B5-H29,D1-B5-H40,D1-B5-H41,D1-B5-H42,D1-B5-H132,D1-B5-H135,D1-B5-H137,D1-B5-H140,D1-B5-H141"
36.3192136521,32.3025777074,4,Connected,D01-B05-T16,1,5,16,"D1-B5-H32,D1-B5-H33,D1-B5-H34,D1-B5-H35,D1-B5-H36,D1-B5-H37,D1-B5-H38,D1-B5-H39"
36.3196241771,32.3023774636,4,Connected,D01-B05-T18,1,5,18,"D1-B4-H80,D1-B4-H81,D1-B4-H82,D1-B4-H83,D1-B5-H24,D1-B5-H25,D1-B5-H26,D1-B5-H27,D1-B5-H28"
36.3191044179,32.3023077615,4,Connected,D01-B05-T17,1,5,17,"D1-B5-H30,D1-B5-H31,D1-B5-H33,D1-B5-H34,D1-B5-H39,D1-B5-H144,D1-B5-H145,D1-B5-H147"
36.3202543482,32.3023401846,4,Connected,D01-B04-T07,1,4,7,"D1-B4-H8,D1-B4-H9,D1-B4-H10,D1-B4-H86,D1-B4-H88,D1-B4-H89,D1-B4-H90,D1-B4-H91"
36.3201307163,32.3023161805,4,Connected,D01-B05-T19,1,5,19,"D1-B4-H81,D1-B4-H82,D1-B5-H17,D1-B5-H18,D1-B5-H19,D1-B5-H20,D1-B5-H21,D1-B5-H23,D1-B5-H159,D1-B5-H166"
36.3208319309,32.3021548119,4,Connected,D01-B05-T22,1,5,22,"D1-B5-H5,D1-B5-H6,D1-B5-H7,D1-B5-H176,D1-B5-H182,D1-B5-H183"
36.3212318825,32.3018322337,4,Connected,D01-B05-T24,1,5,24,"D1-B5-H184,D1-B5-H185,D1-B5-H186,D1-B5-H188,D1-B5-H189,D1-B5-H190"
36.3211357427,32.3017268271,4,Connected,D01-B05-T25,1,5,25,"D1-B5-H179,D1-B5-H187,D1-B6-H1,D1-B6-H2,D1-B6-H3"
36.3198021901,32.3020080769,4,Connected,D01-B05-T20,1,5,20,"D1-B5-H155,D1-B5-H156,D1-B5-H157,D1-B5-H160,D1-B5-H162,D1-B5-H163,D1-B5-H164,D1-B5-H165,D1-B5-H166"
36.315150794,32.3009861102,4,Connected,D01-B10-T05,1,10,5,"D1-B10-H262,D1-B10-H266,D1-B10-H268,D1-B10-H269,D1-B10-H270,D1-B10-H271,D1-B10-H272"
36.3167246902,32.3004215907,4,Connected,D01-B10-T11,1,10,11,"D2-B1-H73,D2-B1-H84,D2-B1-H85,D2-B1-H86,D2-B1-H94,D2-B1-H95,D2-B1-H96"
36.3166859979,32.3004348218,2,Connected,D01-B10-T10,1,10,10,"D1-B10-H193,D1-B10-H203"
36.3171510245,32.3003393708,4,Connected,D01-B10-T14,1,10,14,"D2-B1-H55,D2-B1-H61,D2-B1-H63,D2-B1-H64,D2-B1-H70,D2-B1-H71,D2-B1-H72"
36.3126310065,32.2964015159,4,Connected,D12-B01-T01,12,1,1,"D12-B1-H132,D12-B1-H136,D12-B1-H139,D12-B1-H140,D12-B1-H141"
36.3129971405,32.2963382318,4,Connected,D12-B01-T02,12,1,2,"D12-B1-H126,D12-B1-H128,D12-B1-H129,D12-B1-H130,D12-B1-H133,D12-B1-H134,D12-B1-H135"
36.3134319905,32.2963309634,4,Connected,D12-B01-T03,12,1,3,"D12-B1-H119,D12-B1-H121,D12-B1-H122,D12-B1-H124,D12-B1-H125,D12-B1-H126,D12-B1-H127,D12-B1-H128"
36.3138463594,32.2962282694,8,Connected,D12-B01-T04,12,1,4,"D12-B1-H111,D12-B1-H112,D12-B1-H113,D12-B1-H114,D12-B1-H115,D12-B1-H116,D12-B1-H117,D12-B1-H118,D12-B1-H120,D12-B1-H121,D12-B1-H123"
36.3143198278,32.2962354242,8,Connected,D12-B01-T05,12,1,5,"D12-B1-H98,D12-B1-H99,D12-B1-H100,D12-B1-H101,D12-B1-H102,D12-B1-H103,D12-B1-H104,D12-B1-H105,D12-B1-H106,D12-B1-H107,D12-B1-H108,D12-B1-H109,D12-B1-H110"
36.3149982534,32.2961852354,8,Connected,D12-B01-T06,12,1,6,"D12-B1-H89,D12-B1-H90,D12-B1-H91,D12-B1-H92,D12-B1-H93,D12-B1-H94,D12-B1-H95,D12-B1-H96,D12-B1-H97"
36.3152322084,32.2961391251,8,Connected,D12-B01-T07,12,1,7,"D12-B1-H81,D12-B1-H82,D12-B1-H83,D12-B1-H84,D12-B1-H85,D12-B1-H86,D12-B1-H87,D12-B1-H88"
36.3156527931,32.2960638414,8,Connected,D12-B01-T08,12,1,8,"D12-B1-H69,D12-B1-H71,D12-B1-H72,D12-B1-H73,D12-B1-H74,D12-B1-H75,D12-B1-H76,D12-B1-H77,D12-B1-H79,D12-B1-H80"
36.3161236354,32.2960980065,4,Connected,D12-B01-T09,12,1,9,"D12-B1-H61,D12-B1-H62,D12-B1-H63,D12-B1-H64,D12-B1-H65,D12-B1-H66,D12-B1-H67,D12-B1-H68,D12-B1-H70"
36.316563007,32.2961140714,8,Connected,D12-B01-T10,12,1,10,"D12-B1-H45,D12-B1-H46,D12-B1-H50,D12-B1-H51,D12-B1-H52,D12-B1-H53,D12-B1-H58,D12-B1-H59"
36.3165951219,32.2957814719,4,Connected,D12-B01-T11,12,1,11,"D12-B1-H47,D12-B1-H49,D12-B1-H54,D12-B1-H55,D12-B1-H56,D12-B1-H60"
36.3171175539,32.2959962542,4,Connected,D12-B01-T12,12,1,12,"D12-B1-H37,D12-B1-H38,D12-B1-H40,D12-B1-H41,D12-B1-H42,D12-B1-H43,D12-B1-H44,D12-B1-H48"
36.3173718818,32.295844659,4,Connected,D12-B01-T13,12,1,13,"D12-B1-H26,D12-B1-H29,D12-B1-H30,D12-B1-H31,D12-B1-H32,D12-B1-H33,D12-B1-H34,D12-B1-H35,D12-B1-H36"
36.3175934916,32.2958422709,8,Connected,D12-B01-T14,12,1,14,"D12-B1-H20,D12-B1-H21,D12-B1-H22,D12-B1-H23,D12-B1-H24,D12-B1-H25,D12-B1-H26,D12-B1-H27,D12-B1-H28"
36.3179923697,32.2957977494,8,Connected,D12-B01-T15,12,1,15,"D12-B1-H2,D12-B1-H5,D12-B1-H8,D12-B1-H9,D12-B1-H10,D12-B1-H13,D12-B1-H14,D12-B1-H15,D12-B1-H16,D12-B1-H17,D12-B1-H20,D12-B1-H21"
36.3183208781,32.2959464168,4,Connected,D12-B01-T16,12,1,16,"D12-B1-H1,D12-B1-H3,D12-B1-H4,D12-B1-H11,D12-B1-H12,D12-B1-H18,D12-B1-H19"
36.3124699162,32.2961129618,4,Connected,D12-B02-T02,12,2,2,"D12-B2-H179-1,D12-B2-H184,D12-B2-H189,D12-B2-H190,D12-B2-H191,D12-B2-H192"
36.3127378769,32.2961596191,4,Connected,D12-B02-T03,12,2,3,"D12-B2-H168,D12-B2-H169,D12-B2-H170,D12-B2-H177,D12-B2-H178,D12-B2-H185,D12-B2-H186,D12-B2-H187"
36.3123128133,32.2958897961,4,Connected,D12-B02-T01,12,2,1,"D12-B2-H179,D12-B2-H180,D12-B2-H183,D12-B2-H193,D12-B2-H194,D12-B2-H195"
36.3128832064,32.2957863154,4,Connected,D12-B02-T04,12,2,4,"D12-B2-H161,D12-B2-H162,D12-B2-H165,D12-B2-H166,D12-B2-H167,D12-B2-H170,D12-B2-H171,D12-B2-H172,D12-B2-H173,D12-B2-H176,D12-B2-H180"
36.3130658821,32.2954379754,4,Connected,D12-B02-T05,12,2,5,"D12-B2-H145,D12-B2-H146,D12-B2-H158,D12-B2-H159,D12-B2-H160,D12-B2-H161,D12-B2-H163"
36.3131657403,32.2957994951,4,Connected,D12-B02-T06,12,2,6,"D12-B2-H138,D12-B2-H148,D12-B2-H149,D12-B2-H150,D12-B2-H155,D12-B2-H156,D12-B2-H157,D12-B2-H158,D12-B2-H164"
36.313306715,32.2959304771,4,Connected,D12-B02-T07,12,2,7,"D12-B2-H136,D12-B2-H137,D12-B2-H150,D12-B2-H151,D12-B2-H152"
36.3136250962,32.295569835,8,Connected,D12-B02-T08,12,2,8,"D12-B2-H129,D12-B2-H130,D12-B2-H131,D12-B2-H132,D12-B2-H139,D12-B2-H140,D12-B2-H141,D12-B2-H142,D12-B2-H143,D12-B2-H147"
36.3139523094,32.295789842,8,Connected,D12-B02-T09,12,2,9,"D12-B2-H122,D12-B2-H123,D12-B2-H124,D12-B2-H125,D12-B2-H126,D12-B2-H127,D12-B2-H128,D12-B2-H133,D12-B2-H134"
36.3146688829,32.2957545986,4,Connected,D12-B02-T10,12,2,10,"D12-B2-H110,D12-B2-H111,D12-B2-H112,D12-B2-H115,D12-B2-H118,D12-B2-H119"
36.3146310557,32.2953132553,4,Connected,D12-B02-T11,12,2,11,"D12-B2-H107,D12-B2-H108,D12-B2-H109,D12-B2-H116,D12-B2-H117,D12-B2-H120"
36.3150853513,32.2954937236,8,Connected,D12-B02-T12,12,2,12,"D12-B2-H97,D12-B2-H98,D12-B2-H99,D12-B2-H100,D12-B2-H101,D12-B2-H102,D12-B2-H103,D12-B2-H104,D12-B2-H105,D12-B2-H106"
36.3157404044,32.2955073017,8,Connected,D12-B02-T13,12,2,13,"D12-B2-H82,D12-B2-H83,D12-B2-H85,D12-B2-H86,D12-B2-H88,D12-B2-H89,D12-B2-H90,D12-B2-H91,D12-B2-H92,D12-B2-H93,D12-B2-H94,D12-B2-H95,D12-B2-H96"
36.3159951739,32.2954510269,4,Connected,D12-B02-T14,12,2,14,"D12-B2-H66,D12-B2-H67,D12-B2-H70,D12-B2-H75,D12-B2-H76,D12-B2-H77,D12-B2-H79,D12-B2-H84"
36.3159846242,32.2957811643,4,Connected,D12-B02-T15,12,2,15,"D12-B2-H69,D12-B2-H77,D12-B2-H78,D12-B2-H87,D12-B2-H96"
36.3160974189,32.295155209,4,Connected,D12-B02-T16,12,2,16,"D12-B2-H72,D12-B2-H73,D12-B2-H74,D12-B2-H80,D12-B2-H81"
36.3165120812,32.2955599738,4,Connected,D12-B02-T17,12,2,17,"D12-B2-H58,D12-B2-H60,D12-B2-H63,D12-B2-H64,D12-B2-H65,D12-B2-H66,D12-B2-H67,D12-B2-H71"
36.316858305,32.2956004539,4,Connected,D12-B02-T18,12,2,18,"D12-B2-H43,D12-B2-H46,D12-B2-H47,D12-B2-H48,D12-B2-H53,D12-B2-H54,D12-B2-H56,D12-B2-H57,D12-B2-H58"
36.3171763055,32.2954090708,4,Connected,D12-B02-T20,12,2,20,"D12-B2-H33,D12-B2-H34,D12-B2-H36,D12-B2-H41,D12-B2-H42,D12-B2-H43,D12-B2-H44,D12-B2-H45"
36.3169733869,32.2952212536,8,Connected,D12-B02-T19,12,2,19,"D12-B2-H37,D12-B2-H39,D12-B2-H40,D12-B2-H42,D12-B2-H49,D12-B2-H50,D12-B2-H51"
36.3174031375,32.2954497245,8,Connected,D12-B02-T21,12,2,21,"D12-B2-H17,D12-B2-H24,D12-B2-H25,D12-B2-H26,D12-B2-H28,D12-B2-H29,D12-B2-H30,D12-B2-H31,D12-B2-H32,D12-B2-H33,D12-B2-H34"
36.3180008073,32.2953974865,8,Connected,D12-B02-T23,12,2,23,"D12-B2-H2,D12-B2-H11,D12-B2-H12,D12-B2-H13,D12-B2-H15,D12-B2-H16,D12-B2-H17,D12-B2-H18,"
36.3178505791,32.2950438451,8,Connected,D12-B02-T24,12,2,24,"D12-B2-H7,D12-B2-H9,D12-B2-H10,D12-B2-H19,D12-B2-H20,D12-B2-H21,D12-B2-H22,D12-B2-H23"
36.3180835213,32.2951039873,8,Connected,D12-B02-T25,12,2,25,"D12-B2-H3,D12-B2-H4,D12-B2-H5,D12-B2-H6,D12-B2-H7,D12-B2-H8,D12-B2-H9,D12-B2-H10,D12-B2-H11,D12-B2-H12"
36.3183548171,32.2955173127,2,Connected,D12-B02-T22,12,2,22,"D12-B2-H1,"
36.311925313,32.2948050462,4,Connected,D12-B03-T01,12,3,1,"D12-B3-H139,D12-B3-H151,D12-B3-H153,D12-B3-H154,D12-B3-H155,D12-B3-H156"
36.3122516213,32.2949271503,4,Connected,D12-B03-T02,12,3,2,"D12-B3-H134,D12-B3-H136,D12-B3-H139,D12-B3-H140,D12-B3-H141,D12-B3-H149,D12-B3-H150,D12-B3-H152"
36.3124007877,32.2947713114,4,Connected,D12-B03-T03,12,3,3,"D12-B3-H121,D12-B3-H122,D12-B3-H123,D12-B3-H137,D12-B3-H138"
36.3123912828,32.295161591,4,Connected,D12-B03-T04,12,3,4,"D12-B3-H126,D12-B3-H131,D12-B3-H132,D12-B3-H133,D12-B3-H135,D12-B3-H142,D12-B3-H143,D12-B3-H145"
36.3127583637,32.2950221979,4,Connected,D12-B03-T06,12,3,6,"D12-B3-H113,D12-B3-H117,D12-B3-H118,D12-B3-H120,D12-B3-H124,D12-B3-H125,D12-B3-H126,D12-B3-H127"
36.3127916879,32.2947421457,4,Connected,D12-B03-T07,12,3,7,"D12-B3-H111,D12-B3-H112,D12-B3-H119"
36.3130507158,32.2951993384,4,Connected,D12-B03-T08,12,3,8,"D12-B3-H105,D12-B3-H106,D12-B3-H107,D12-B3-H114,D12-B3-H115,D12-B3-H116"
36.3124251377,32.2954974599,8,Connected,D12-B03-T05,12,3,5,"D12-B3-H130,D12-B3-H144,D12-B3-H146,D12-B3-H147,D12-B3-H148"
36.3133261013,32.2948481086,4,Connected,D12-B03-T09,12,3,9,"D12-B3-H99,D12-B3-H100,D12-B3-H101,D12-B3-H108,D12-B3-H109,D12-B3-H110"
36.3135839201,32.2950090888,4,Connected,D12-B03-T10,12,3,10,"D12-B3-H95,D12-B3-H96,D12-B3-H97,D12-B3-H98,D12-B3-H100,D12-B3-H102,D12-B3-H103,D12-B3-H104"
36.3138705457,32.2951524068,4,Connected,D12-B03-T11,12,3,11,"D12-B3-H91,D12-B3-H92,D12-B3-H93,D12-B3-H94"
36.3140861407,32.2948939786,4,Connected,D12-B03-T12,12,3,12,"D12-B3-H87,D12-B3-H88,D12-B3-H89,D12-B3-H90"
36.3146090702,32.2949637386,4,Connected,D12-B03-T13,12,3,13,"D12-B3-H81,D12-B3-H83,D12-B3-H84,D12-B3-H85,D12-B3-H86"
36.3149567256,32.2948897171,4,Connected,D12-B03-T14,12,3,14,"D12-B3-H77,D12-B3-H78,D12-B3-H79,D12-B3-H83"
36.3151034881,32.2948792751,4,Connected,D12-B03-T15,12,3,15,"D12-B3-H71,D12-B3-H72,D12-B3-H73,D12-B3-H74,D12-B3-H75,D12-B3-H76,D12-B3-H80"
36.3156004728,32.2947983908,8,Connected,D12-B03-T16,12,3,16,"D12-B3-H60,D12-B3-H61,D12-B3-H63,D12-B3-H64,D12-B3-H65,D12-B3-H67,D12-B3-H68,D12-B3-H69,D12-B3-H70"
36.3158835191,32.2948172244,4,Connected,D12-B03-T17,12,3,17,"D12-B3-H54,D12-B3-H55,D12-B3-H56,D12-B3-H57,D12-B3-H59,D12-B3-H60,D12-B3-H63"
36.3168546639,32.2944908173,4,Connected,D12-B03-T18,12,3,18,"D12-B3-H48,D12-B3-H50,D12-B3-H51,D12-B3-H52"
36.3170787925,32.2950028562,4,Connected,D12-B03-T19,12,3,19,"D12-B3-H42,D12-B3-H43,D12-B3-H44,D12-B3-H45,D12-B3-H46,D12-B3-H47"
36.3172905716,32.2948034537,4,Connected,D12-B03-T20,12,3,20,"D12-B3-H29,D12-B3-H38,D12-B3-H39,D12-B3-H40,D12-B3-H41,D12-B3-H42"
36.3171784617,32.294464586,4,Connected,D12-B03-T21,12,3,21,"D12-B3-H30,D12-B3-H34,D12-B3-H36,D12-B3-H37,D12-B3-H49,D12-B3-H50"
36.3172428081,32.294298244,4,Connected,D12-B03-T22,12,3,22,"D12-B3-H21,D12-B3-H31,D12-B3-H32,D12-B3-H33,D12-B3-H35"
36.3175467346,32.2942234701,4,Connected,D12-B03-T23,12,3,23,"D12-B3-H8,D12-B3-H9,D12-B3-H10,D12-B3-H18,D12-B3-H19,D12-B3-H20,D12-B3-H22"
36.3177696422,32.2943549467,4,Connected,D12-B03-T24,12,3,24,"D12-B3-H5,D12-B3-H6,D12-B3-H7"
36.3177278572,32.2946186216,4,Connected,D12-B03-T25,12,3,25,"D12-B3-H3,D12-B3-H11,D12-B3-H16,D12-B3-H17,D12-B3-H23,D12-B3-H24,D12-B3-H25,D12-B3-H28"
36.3180209502,32.2946704386,4,Connected,D12-B03-T26,12,3,26,"D12-B3-H3,D12-B3-H4,D12-B3-H12-1,D12-B3-H12,D12-B3-H15"
36.317893022,32.2948733446,4,Connected,D12-B03-T27,12,3,27,"D12-B3-H2,D12-B3-H10,D12-B3-H12,D12-B3-H13,D12-B3-H14,D12-B3-H15,D12-B3-H24,D12-B3-H25,D12-B3-H26"
36.3132529006,32.2942397832,8,Connected,D12-B04-T01,12,4,1,"D12-B4-H88,D12-B4-H89,D12-B4-H90,D12-B4-H91-1,D12-B4-H91-2,D12-B4-H96,D12-B4-H97,D12-B4-H98"
36.3137103222,32.2942431529,8,Connected,D12-B04-T03,12,4,3,"D12-B4-H78,D12-B4-H79,D12-B4-H80,D12-B4-H81,D12-B4-H84,D12-B4-H85,D12-B4-H86,D12-B4-H87"
36.3140660283,32.2945258453,8,Connected,D12-B04-T04,12,4,4,"D12-B4-H71,D12-B4-H72,D12-B4-H73,D12-B4-H74,D12-B4-H75,D12-B4-H76,D12-B4-H82"
36.3145889291,32.2940339117,4,Connected,D12-B04-T05,12,4,5,"D12-B4-H59,D12-B4-H60,D12-B4-H67,D12-B4-H68,D12-B4-H69,D12-B4-H70"
36.31485109,32.2943892211,8,Connected,D12-B04-T06,12,4,6,"D12-B4-H55,D12-B4-H61,D12-B4-H62,D12-B4-H63,D12-B4-H64,D12-B4-H65,D12-B4-H66"
36.3152368894,32.294023058,8,Connected,D12-B04-T07,12,4,7,"D12-B4-H47,D12-B4-H48,D12-B4-H49,D12-B4-H50,D12-B4-H51,D12-B4-H52,D12-B4-H56,D12-B4-H57,D12-B4-H58"
36.3157695956,32.2940125407,8,Connected,D12-B04-T08,12,4,8,"D12-B4-H31,D12-B4-H32,D12-B4-H33,D12-B4-H38,D12-B4-H39,D12-B4-H40,D12-B4-H41,D12-B4-H42,D12-B4-H43"
36.315641271,32.2943578053,8,Connected,D12-B04-T09,12,4,9,"D12-B4-H44,D12-B4-H45,D12-B4-H46,D12-B4-H53,D12-B4-H54"
36.3161097663,32.2943734821,8,Connected,D12-B04-T10,12,4,10,"D12-B4-H34,D12-B4-H35,D12-B4-H36,D12-B4-H37-1,D12-B4-H37"
36.3166206206,32.2942462477,2,Connected,D12-B04-T11,12,4,11,"D12-B3-H51,D12-B4-H24,"
36.3164891672,32.2938652486,8,Connected,D12-B04-T12,12,4,12,"D12-B4-H17,D12-B4-H18,D12-B4-H19,D12-B4-H20,D12-B4-H21,D12-B4-H22,D12-B4-H23,D12-B4-H28,D12-B4-H29,D12-B4-H30"
36.3170298407,32.2939481296,8,Connected,D12-B04-T13,12,4,13,"D12-B4-H10,D12-B4-H11,D12-B4-H12,D12-B4-H13,D12-B4-H14,D12-B4-H15,D12-B4-H16"
36.3174183251,32.2937216927,8,Connected,D12-B04-T14,12,4,14,"D12-B4-H1,D12-B4-H2,D12-B4-H3,D12-B4-H4,D12-B4-H5,D12-B4-H6,D12-B4-H7,D12-B4-H8,D12-B4-H9"
36.3127543773,32.2935607413,4,Connected,D12-B05-T01,12,5,1,"D12-B5-H74,D12-B5-H75,D12-B5-H76,D12-B5-H77,D12-B6-H95,D12-B6-H96,D12-B6-H97"
36.3132455636,32.2937116392,8,Connected,D12-B05-T02,12,5,2,"D12-B5-H67,D12-B5-H68,D12-B5-H69,D12-B5-H70,D12-B5-H72,D12-B5-H73"
36.313724058,32.293613079,8,Connected,D12-B05-T03,12,5,3,"D12-B5-H59,D12-B5-H60,D12-B5-H61,D12-B5-H62,D12-B5-H64,D12-B5-H65,D12-B5-H66"
36.3142652382,32.2936939953,8,Connected,D12-B05-T04,12,5,4,"D12-B5-H49,D12-B5-H50,D12-B5-H51,D12-B5-H53,D12-B5-H54,D12-B5-H55,D12-B5-H56,D12-B5-H57,D12-B5-H58"
36.3147577717,32.2936754836,8,Connected,D12-B05-T05,12,5,5,"D12-B5-H43-1,D12-B5-H43,D12-B5-H45,D12-B5-H46,D12-B5-H47,D12-B5-H48"
36.3151614287,32.2936975178,8,Connected,D12-B05-T06,12,5,6,"D12-B5-H38,D12-B5-H39-1,D12-B5-H39,D12-B5-H40,D12-B5-H41,D12-B5-H42"
36.3155845137,32.2936553898,8,Connected,D12-B05-T07,12,5,7,"D12-B5-H23,D12-B5-H29,D12-B5-H31,D12-B5-H33,D12-B5-H35,D12-B5-H36,D12-B5-H37"
36.3161181377,32.2935471332,8,Connected,D12-B05-T08,12,5,8,"D12-B5-H20,D12-B5-H21,D12-B5-H22,D12-B5-H23,D12-B5-H24,D12-B5-H25,D12-B5-H26,D12-B5-H27,D12-B5-H30"
36.316811659,32.2935552729,8,Connected,D12-B05-T09,12,5,9,"D12-B5-H10,D12-B5-H12,D12-B5-H13,D12-B5-H14,D12-B5-H15,D12-B5-H17,D12-B5-H18,D12-B5-H19"
36.3172743593,32.2933674841,8,Connected,D12-B05-T10,12,5,10,"D12-B5-H1,D12-B5-H2,D12-B5-H3,D12-B5-H4,D12-B5-H5,D12-B5-H6,D12-B5-H7,D12-B5-H8,D12-B5-H9"
36.3131158568,32.2932105141,8,Connected,D12-B06-T01,12,6,1,"D12-B6-H88,D12-B6-H89,D12-B6-H90,D12-B6-H91,D12-B6-H92,D12-B6-H93,D12-B6-H94"
36.3134818394,32.2931928424,4,Connected,D12-B06-T02,12,6,2,"D12-B6-H82,D12-B6-H83,D12-B6-H84,D12-B6-H85,D12-B6-H87"
36.3140040557,32.2930245503,8,Connected,D12-B06-T03,12,6,3,"D12-B6-H74,D12-B6-H75,D12-B6-H76,D12-B6-H77,D12-B6-H78,D12-B6-H79,D12-B6-H80,D12-B6-H81"
36.3143341705,32.2929809061,8,Connected,D12-B06-T04,12,6,4,"D12-B6-H66,D12-B6-H67,D12-B6-H68,D12-B6-H69,D12-B6-H70,D12-B6-H71,D12-B6-H73"
36.3147835754,32.2929394645,4,Connected,D12-B06-T05,12,6,5,"D12-B6-H59,D12-B6-H60,D12-B6-H61,D12-B6-H62,D12-B6-H63,D12-B6-H64,D12-B6-H65"
36.3151820501,32.2929751628,8,Connected,D12-B06-T06,12,6,6,"D12-B6-H52,D12-B6-H53,D12-B6-H54,D12-B6-H55,D12-B6-H56,D12-B6-H57,D12-B6-H58"
36.3153198934,32.2930579759,4,Connected,D12-B06-T07,12,6,7,"D12-B6-H45,D12-B6-H46,D12-B6-H47,D12-B6-H49,D12-B6-H51"
36.3157148894,32.2930583082,8,Connected,D12-B06-T08,12,6,8,"D12-B6-H39,D12-B6-H40,D12-B6-H41,D12-B6-H42,D12-B6-H43,D12-B6-H44"
36.3161353339,32.2929012954,8,Connected,D12-B06-T09,12,6,9,"D12-B6-H21,D12-B6-H27,D12-B6-H28,D12-B6-H29,D12-B6-H30,D12-B6-H31,D12-B6-H36,D12-B6-H37,D12-B6-H38"
36.3162838704,32.2932172895,8,Connected,D12-B06-T10,12,6,10,"D12-B6-H25,D12-B6-H26,D12-B6-H32,D12-B6-H33,D12-B6-H34,D12-B6-H35"
36.316652056,32.2929976152,8,Connected,D12-B06-T11,12,6,11,"D12-B6-H14,D12-B6-H15,D12-B6-H16,D12-B6-H18,D12-B6-H20,D12-B6-H22,D12-B6-H23,D12-B6-H24"
36.3169075763,32.292831293,8,Connected,D12-B06-T12,12,6,12,"D12-B6-H4,D12-B6-H5,D12-B6-H9,D12-B6-H10,D12-B6-H11,D12-B6-H13"
36.3172011789,32.2931433152,8,Connected,D12-B06-T13,12,6,13,"D12-B6-H1,D12-B6-H2,D12-B6-H3,D12-B6-H5,D12-B6-H6,D12-B6-H7,D12-B6-H8"
36.3135496631,32.29256851,4,Connected,D12-B07-T01,12,7,1,"D12-B7-H63,D12-B7-H65,D12-B7-H66,D12-B7-H67,D12-B7-H68,D12-B7-H73,D12-B7-H74"
