longitude,latitude,septic_id,septic_id_short,septic_district,septic_block,septic_number,septic_capacity,septic_ventilation_1,septic_ventilation_2,steel_id,steel_id_short,steel_type,steel_district,steel_number,steel_capacity,house_count,house_ids
36.340131,32.292219,D07-B13-T14,D7-B13-T14,7,13,14,2,130,,,,,,,,2,"D07-B13-H061,D07-B13-H062"
36.340212,32.292422,D07-B13-T15,D7-B13-T15,7,13,15,8,135,133,OST-07-01,OST-7-1,OST,7,1,25,3,"D07-B13-H057,D07-B13-H058,D07-B13-H060"
36.340742,32.292542,D07-B14-T01,D7-B14-T1,7,14,1,4,137,137,OST-07-10,OST-7-10,OST,7,10,25,2,"D07-B14-H003,D07-B14-H004"
36.340816,32.292056,D07-B14-T02,D7-B14-T2,7,14,2,8,167,167,,,,,,,7,"D07-B14-H001,D07-B14-H002,D07-B14-H005,D07-B14-H006,D07-B14-H007,D07-B14-H009,D07-B14-H012"
36.341276,32.292362,D07-B14-T03,D7-B14-T3,7,14,3,8,160,160,OST-07-10,OST-7-10,OST,7,10,25,7,"D07-B14-H011,D07-B14-H012,D07-B14-H013,D07-B14-H014,D07-B14-H015,D07-B14-H016,D07-B14-H029"
36.341234,32.291955,D07-B14-T04,D7-B14-T4,7,14,4,2,132,,,,,,,,2,"D07-B14-H018,D07-B14-H019"
36.341608,32.292265,D07-B14-T05,D7-B14-T5,7,14,5,8,165,165,OST-07-10,OST-7-10,OST,7,10,25,8,"D07-B14-H019,D07-B14-H021,D07-B14-H022,D07-B14-H023,D07-B14-H024,D07-B14-H025,D07-B14-H026,D07-B14-H027"
36.341859,32.292148,D07-B14-T06,D7-B14-T6,7,14,6,8,164,164,OST-07-10,OST-7-10,OST,7,10,25,7,"D07-B14-H028,D07-B14-H029,D07-B14-H030,D07-B14-H032,D07-B14-H033,D07-B14-H034,D07-B14-H035"
36.342113,32.292074,D07-B14-T07,D7-B14-T7,7,14,7,4,165,165,OST-07-16,OST-7-16,OST,7,16,25,8,"D07-B14-H034,D07-B14-H035,D07-B14-H036,D07-B14-H037,D07-B14-H039,D07-B14-H040,D07-B14-H045,D07-B14-H050"
36.342406,32.291962,D07-B14-T08,D7-B14-T8,7,14,8,8,173,173,OST-07-16,OST-7-16,OST,7,16,25,12,"D07-B14-H043,D07-B14-H044,D07-B14-H046,D07-B14-H050,D07-B14-H050,D07-B14-H051,D07-B14-H052,D07-B14-H052,D07-B14-H054,D07-B14-H056,D07-B14-H057,D07-B14-H057"
36.342849,32.291828,D07-B14-T09,D7-B14-T9,7,14,9,4,158,158,OST-07-16,OST-7-16,OST,7,16,25,4,"D07-B14-H053,D07-B14-H055,D07-B14-H056,D07-B14-H058"
36.343163,32.291719,D07-B14-T10,D7-B14-T10,7,14,10,4,171,171,OST-07-16,OST-7-16,OST,7,16,25,3,"D07-B14-H060,D07-B14-H061,D07-B14-H062"
36.338225,32.293964,D07-B15-T01,D7-B15-T1,7,15,1,4,136,135,OST-07-03,OST-7-3,OST,7,3,25,4,"D07-B15-H001,D07-B15-H002,D07-B15-H003,D07-B15-H004"
36.338580,32.293836,D07-B15-T02,D7-B15-T2,7,15,2,4,128,135,OST-07-03,OST-7-3,OST,7,3,25,6,"D07-B15-H003,D07-B15-H006,D07-B15-H007,D07-B15-H009,D07-B15-H010,D07-B15-H011"
36.338930,32.293668,D07-B15-T03,D7-B15-T3,7,15,3,4,135,135,OST-07-03,OST-7-3,OST,7,3,25,1,D07-B15-H015
36.339173,32.293601,D07-B15-T04,D7-B15-T4,7,15,4,4,132,134,OST-07-03,OST-7-3,OST,7,3,25,5,"D07-B15-H016,D07-B15-H017,D07-B15-H018,D07-B15-H019,D07-B15-H023"
36.339271,32.293616,D07-B15-T05,D7-B15-T5,7,15,5,2,157,,OST-07-03,OST-7-3,OST,7,3,25,1,D07-B15-H024
36.339239,32.293247,D07-B15-T06,D7-B15-T6,7,15,6,4,135,135,,,,,,,2,"D07-B15-H021,D07-B15-H025"
36.339649,32.293457,D07-B15-T07,D7-B15-T7,7,15,7,8,133,133,OST-07-03,OST-7-3,OST,7,3,25,6,"D07-B15-H027,D07-B15-H027,D07-B15-H028,D07-B15-H032,D07-B15-H034,D07-B15-H036"
36.339914,32.293359,D07-B15-T08,D7-B15-T8,7,15,8,4,133,127,OST-07-03,OST-7-3,OST,7,3,25,5,"D07-B15-H031,D07-B15-H034,D07-B15-H035,D07-B15-H037,D07-B15-H042"
36.340316,32.293283,D07-B15-T09,D7-B15-T9,7,15,9,8,132,132,OST-07-03,OST-7-3,OST,7,3,25,7,"D07-B15-H039,D07-B15-H040,D07-B15-H041,D07-B15-H042,D07-B15-H042,D07-B15-H043,D07-B15-H046"
36.340896,32.293032,D07-B16-T01,D7-B16-T1,7,16,1,8,180,180,OST-07-10,OST-7-10,OST,7,10,25,4,"D07-B16-H001,D07-B16-H001,D07-B16-H002,D07-B16-H005"
36.341129,32.293000,D07-B16-T02,D7-B16-T2,7,16,2,4,133,133,OST-07-10,OST-7-10,OST,7,10,25,5,"D07-B16-H008,D07-B16-H010,D07-B16-H012,D07-B16-H013,D07-B16-H014"
36.341490,32.292843,D07-B16-T03,D7-B16-T3,7,16,3,4,132,132,OST-07-10,OST-7-10,OST,7,10,25,3,"D07-B16-H015,D07-B16-H016,D07-B16-H017"
36.341575,32.292834,D07-B16-T04,D7-B16-T4,7,16,4,4,132,132,OST-07-10,OST-7-10,OST,7,10,25,3,"D07-B16-H019,D07-B16-H020,D07-B16-H021"
36.341883,32.292751,D07-B16-T05,D7-B16-T5,7,16,5,4,134,134,OST-07-10,OST-7-10,OST,7,10,25,3,"D07-B16-H022,D07-B16-H023,D07-B16-H024"
36.342015,32.292687,D07-B16-T06,D7-B16-T6,7,16,6,8,174,174,OST-07-10,OST-7-10,OST,7,10,25,4,"D07-B16-H026,D07-B16-H027,D07-B16-H028,D07-B16-H030"
36.342099,32.292655,D07-B16-T07,D7-B16-T7,7,16,7,8,128,123,OST-07-10,OST-7-10,OST,7,10,25,5,"D07-B16-H029,D07-B16-H030,D07-B16-H033,D07-B16-H035,D07-B16-H037"
36.342487,32.292513,D07-B16-T08,D7-B16-T8,7,16,8,4,135,135,OST-07-16,OST-7-16,OST,7,16,25,8,"D07-B16-H016,D07-B16-H036,D07-B16-H038,D07-B16-H039,D07-B16-H040,D07-B16-H041,D07-B16-H042,D07-B16-H043"
36.342670,32.292487,D07-B16-T09,D7-B16-T9,7,16,9,8,135,135,OST-07-16,OST-7-16,OST,7,16,25,5,"D07-B16-H041,D07-B16-H045,D07-B16-H046,D07-B16-H047,D07-B16-H047"
36.342949,32.292394,D07-B16-T10,D7-B16-T10,7,16,10,4,132,132,OST-07-16,OST-7-16,OST,7,16,25,3,"D07-B16-H048,D07-B16-H049,D07-B16-H051"
36.343065,32.292356,D07-B16-T11,D7-B16-T11,7,16,11,8,137,137,OST-07-16,OST-7-16,OST,7,16,25,6,"D07-B16-H051,D07-B16-H052,D07-B16-H053,D07-B16-H055,D07-B16-H056,D07-B16-H058"
36.343380,32.292311,D07-B16-T12,D7-B16-T12,7,16,12,4,132,132,OST-07-16,OST-7-16,OST,7,16,25,3,"D07-B16-H054,D07-B16-H058,D07-B16-H060"
36.338436,32.294463,D07-B17-T01,D7-B17-T1,7,17,1,4,131,133,OST-07-03,OST-7-3,OST,7,3,25,10,"D07-B17-H001,D07-B17-H003,D07-B17-H004,D07-B17-H005,D07-B17-H006,D07-B17-H009,D07-B17-H010,D07-B17-H011,D07-B17-H012,D07-B17-H013"
36.338564,32.294454,D07-B17-T02,D7-B17-T2,7,17,2,2,134,,OST-07-03,OST-7-3,OST,7,3,25,1,D07-B17-H010
36.338928,32.294311,D07-B17-T03,D7-B17-T3,7,17,3,8,136,131,OST-07-03,OST-7-3,OST,7,3,25,4,"D07-B17-H014,D07-B17-H015,D07-B17-H016,D07-B17-H017"
36.339069,32.294308,D07-B17-T04,D7-B17-T4,7,17,4,2,132,,OST-07-03,OST-7-3,OST,7,3,25,1,D07-B17-H017
36.339204,32.294241,D07-B17-T05,D7-B17-T5,7,17,5,8,133,132,OST-07-03,OST-7-3,OST,7,3,25,5,"D07-B17-H017,D07-B17-H018,D07-B17-H020,D07-B17-H021,D07-B17-H022"
36.339363,32.294201,D07-B17-T06,D7-B17-T6,7,17,6,2,133,,OST-07-03,OST-7-3,OST,7,3,25,1,D07-B17-H019
36.339492,32.294105,D07-B17-T07,D7-B17-T7,7,17,7,8,133,136,OST-07-03,OST-7-3,OST,7,3,25,5,"D07-B17-H023,D07-B17-H024,D07-B17-H025,D07-B17-H029,D07-B17-H030"
36.339633,32.294029,D07-B17-T08,D7-B17-T8,7,17,8,8,132,135,OST-07-03,OST-7-3,OST,7,3,25,7,"D07-B17-H028,D07-B17-H030,D07-B17-H031,D07-B17-H032,D07-B17-H037,D07-B17-H038,D07-B17-H040"
36.339792,32.294038,D07-B17-T09,D7-B17-T9,7,17,9,2,132,,OST-07-03,OST-7-3,OST,7,3,25,1,D07-B17-H035
36.340069,32.293949,D07-B17-T10,D7-B17-T10,7,17,10,8,138,137,,,,,,,7,"D07-B17-H040,D07-B17-H043,D07-B17-H044,D07-B17-H045,D07-B17-H046,D07-B17-H047,D07-B17-H048"
36.340485,32.293804,D07-B17-T11,D7-B17-T11,7,17,11,8,134,133,OST-07-03,OST-7-3,OST,7,3,25,6,"D07-B17-H045,D07-B17-H049,D07-B17-H050,D07-B17-H051,D07-B17-H053,D07-B17-H054"
36.340604,32.293627,D07-B17-T12,D7-B17-T12,7,17,12,4,167,172,,,,,,,3,"D07-B17-H052,D07-B17-H053,D07-B17-H055"
36.340979,32.293707,D07-B18-T01,D7-B18-T1,7,18,1,4,134,134,OST-07-11,OST-7-11,OST,7,11,25,2,"D07-B18-H003,D07-B18-H004"
36.341115,32.293660,D07-B18-T02,D7-B18-T2,7,18,2,4,132,132,OST-07-11,OST-7-11,OST,7,11,25,4,"D07-B18-H001,D07-B18-H002,D07-B18-H008,D07-B18-H009"
36.341372,32.293559,D07-B18-T03,D7-B18-T3,7,18,3,8,133,133,OST-07-11,OST-7-11,OST,7,11,25,3,"D07-B18-H016,D07-B18-H017,D07-B18-H019"
36.341580,32.293473,D07-B18-T04,D7-B18-T4,7,18,4,8,134,138,OST-07-11,OST-7-11,OST,7,11,25,6,"D07-B18-H017,D07-B18-H018,D07-B18-H019,D07-B18-H022,D07-B18-H023,D07-B18-H024"
36.341665,32.293465,D07-B18-T05,D7-B18-T5,7,18,5,8,134,137,OST-07-11,OST-7-11,OST,7,11,25,5,"D07-B18-H021,D07-B18-H026,D07-B18-H028,D07-B18-H029,D07-B18-H032"
36.341680,32.293021,D07-B18-T06,D7-B18-T6,7,18,6,2,128,,,,,,,,1,D07-B18-H038
36.341946,32.293436,D07-B18-T07,D7-B18-T7,7,18,7,4,133,133,OST-07-11,OST-7-11,OST,7,11,25,6,"D07-B18-H030,D07-B18-H032,D07-B18-H035,D07-B18-H036,D07-B18-H037,D07-B18-H038"
36.342062,32.292912,D07-B18-T08,D7-B18-T8,7,18,8,4,133,133,,,,,,,6,"D07-B18-H041,D07-B18-H042,D07-B18-H043,D07-B18-H044,D07-B18-H048,D07-B18-H049"
36.342243,32.293338,D07-B18-T09,D7-B18-T9,7,18,9,8,137,137,OST-07-11,OST-7-11,OST,7,11,25,6,"D07-B18-H031,D07-B18-H039,D07-B18-H040,D07-B18-H044,D07-B18-H045,D07-B18-H046"
36.342328,32.292842,D07-B18-T10,D7-B18-T10,7,18,10,8,131,131,OST-07-10,OST-7-10,OST,7,10,25,3,"D07-B18-H050,D07-B18-H057,D07-B18-H058"
36.342489,32.293247,D07-B18-T11,D7-B18-T11,7,18,11,4,135,135,OST-07-11,OST-7-11,OST,7,11,25,6,"D07-B18-H047,D07-B18-H052,D07-B18-H053,D07-B18-H054,D07-B18-H055,D07-B18-H056"
36.342547,32.292688,D07-B18-T12,D7-B18-T12,7,18,12,4,131,131,OST-07-16,OST-7-16,OST,7,16,25,3,"D07-B18-H059,D07-B18-H060,D07-B18-H067"
36.342733,32.293137,D07-B18-T13,D7-B18-T13,7,18,13,4,120,120,OST-07-11,OST-7-11,OST,7,11,25,4,"D07-B18-H061,D07-B18-H062,D07-B18-H065,D07-B18-H066"
36.342885,32.293061,D07-B18-T14,D7-B18-T14,7,18,14,4,136,136,OST-07-11,OST-7-11,OST,7,11,25,6,"D07-B18-H064,D07-B18-H068,D07-B18-H069,D07-B18-H070,D07-B18-H071,D07-B18-H072"
36.342975,32.292747,D07-B18-T15,D7-B18-T15,7,18,15,4,134,134,,,,,,,6,"D07-B18-H073,D07-B18-H074,D07-B18-H074,D07-B18-H076,D07-B18-H077,D07-B18-H078"
36.343382,32.292979,D07-B18-T16,D7-B18-T16,7,18,16,4,134,134,OST-07-11,OST-7-11,OST,7,11,25,6,"D07-B18-H078,D07-B18-H078,D07-B18-H079,D07-B18-H080,D07-B18-H081,D07-B18-H082"
36.343494,32.292537,D07-B18-T17,D7-B18-T17,7,18,17,2,130,,,,,,,,2,"D07-B18-H083,D07-B18-H084"
36.343633,32.292810,D07-B18-T18,D7-B18-T18,7,18,18,4,133,133,OST-07-17,OST-7-17,OST,7,17,25,2,"D07-B18-H085,D07-B18-H086"
36.338490,32.295138,D07-B19-T01,D7-B19-T1,7,19,1,8,136,137,OST-07-02,OST-7-2,OST,7,2,25,5,"D07-B19-H001,D07-B19-H002,D07-B19-H004,D07-B19-H005,D07-B19-H006"
36.338632,32.295143,D07-B19-T02,D7-B19-T2,7,19,2,2,131,,OST-07-02,OST-7-2,OST,7,2,25,1,D07-B19-H003
36.338820,32.295077,D07-B19-T03,D7-B19-T3,7,19,3,2,133,,OST-07-02,OST-7-2,OST,7,2,25,1,D07-B19-H009
36.338998,32.294986,D07-B19-T04,D7-B19-T4,7,19,4,4,133,131,OST-07-02,OST-7-2,OST,7,2,25,5,"D07-B19-H001,D07-B19-H007,D07-B19-H008,D07-B19-H009,D07-B19-H012"
36.338872,32.294549,D07-B19-T05,D7-B19-T5,7,19,5,2,132,,,,,,,,2,"D07-B19-H013,D07-B19-H014"
36.339258,32.294824,D07-B19-T06,D7-B19-T6,7,19,6,8,133,136,OST-07-02,OST-7-2,OST,7,2,25,5,"D07-B19-H010,D07-B19-H015,D07-B19-H017,D07-B19-H019,D07-B19-H020"
36.339489,32.294785,D07-B19-T07,D7-B19-T7,7,19,7,4,134,135,OST-07-02,OST-7-2,OST,7,2,25,3,"D07-B19-H021,D07-B19-H025,D07-B19-H026"
36.339713,32.294723,D07-B19-T08,D7-B19-T8,7,19,8,4,132,137,OST-07-02,OST-7-2,OST,7,2,25,4,"D07-B19-H022,D07-B19-H027,D07-B19-H034,D07-B19-H036"
36.339897,32.294668,D07-B19-T09,D7-B19-T9,7,19,9,2,137,,OST-07-02,OST-7-2,OST,7,2,25,1,D07-B19-H034
36.339955,32.294578,D07-B19-T10,D7-B19-T10,7,19,10,8,135,134,OST-07-02,OST-7-2,OST,7,2,25,6,"D07-B19-H035,D07-B19-H038,D07-B19-H039,D07-B19-H040,D07-B19-H044,D07-B19-H045"
36.340282,32.294487,D07-B19-T11,D7-B19-T11,7,19,11,4,136,135,OST-07-02,OST-7-2,OST,7,2,25,4,"D07-B19-H045,D07-B19-H046,D07-B19-H048,D07-B19-H050"
36.340672,32.294358,D07-B19-T12,D7-B19-T12,7,19,12,8,136,137,OST-07-02,OST-7-2,OST,7,2,25,6,"D07-B19-H053,D07-B19-H054,D07-B19-H055,D07-B19-H057,D07-B19-H057,D07-B19-H060"
36.340890,32.294303,D07-B19-T13,D7-B19-T13,7,19,13,2,134,,OST-07-02,OST-7-2,OST,7,2,25,4,"D07-B19-H057,D07-B19-H061,D07-B19-H062,D07-B19-H065"
36.341050,32.294200,D07-B19-T14,D7-B19-T14,7,19,14,4,135,135,OST-07-02,OST-7-2,OST,7,2,25,4,"D07-B19-H063,D07-B19-H064,D07-B19-H065,D07-B19-H066"
36.341462,32.294144,D07-B20-T01,D7-B20-T1,7,20,1,8,131,131,OST-07-17,OST-7-17,OST,7,17,25,5,"D07-B20-H001,D07-B20-H003,D07-B20-H004,D07-B20-H006,D07-B20-H008"
36.341749,32.294049,D07-B20-T02,D7-B20-T2,7,20,2,8,135,135,OST-07-17,OST-7-17,OST,7,17,25,6,"D07-B20-H007,D07-B20-H010,D07-B20-H011,D07-B20-H012,D07-B20-H015,D07-B20-H018"
36.341987,32.293981,D07-B20-T03,D7-B20-T3,7,20,3,4,135,135,OST-07-17,OST-7-17,OST,7,17,25,5,"D07-B20-H019,D07-B20-H020,D07-B20-H023,D07-B20-H024,D07-B20-H025"
36.342135,32.293851,D07-B20-T04,D7-B20-T4,7,20,4,4,136,136,OST-07-17,OST-7-17,OST,7,17,25,3,"D07-B20-H027,D07-B20-H028,D07-B20-H031"
36.342369,32.293806,D07-B20-T05,D7-B20-T5,7,20,5,4,134,134,OST-07-17,OST-7-17,OST,7,17,25,5,"D07-B20-H029,D07-B20-H030,D07-B20-H032,D07-B20-H034,D07-B20-H035"
36.342601,32.293750,D07-B20-T06,D7-B20-T6,7,20,6,8,176,176,OST-07-17,OST-7-17,OST,7,17,25,5,"D07-B20-H036,D07-B20-H038,D07-B20-H039,D07-B20-H040,D07-B20-H042"
36.342709,32.293705,D07-B20-T07,D7-B20-T7,7,20,7,4,175,175,OST-07-17,OST-7-17,OST,7,17,25,2,"D07-B20-H040,D07-B20-H047"
36.342908,32.293631,D07-B20-T08,D7-B20-T8,7,20,8,4,173,173,OST-07-17,OST-7-17,OST,7,17,25,4,"D07-B20-H045,D07-B20-H046,D07-B20-H047,D07-B20-H049"
36.343170,32.293548,D07-B20-T09,D7-B20-T9,7,20,9,4,138,138,OST-07-17,OST-7-17,OST,7,17,25,4,"D07-B20-H048,D07-B20-H050,D07-B20-H051,D07-B20-H057"
36.343329,32.293508,D07-B20-T10,D7-B20-T10,7,20,10,4,133,133,OST-07-17,OST-7-17,OST,7,17,25,3,"D07-B20-H054,D07-B20-H056,D07-B20-H058"
36.343592,32.293483,D07-B20-T11,D7-B20-T11,7,20,11,8,138,138,OST-07-17,OST-7-17,OST,7,17,25,5,"D07-B20-H059,D07-B20-H060,D07-B20-H061,D07-B20-H062,D07-B20-H063"
36.343894,32.293321,D07-B20-T12,D7-B20-T12,7,20,12,4,130,130,OST-07-17,OST-7-17,OST,7,17,25,3,"D07-B20-H063,D07-B20-H064,D07-B20-H065"
36.338775,32.295655,D07-B21-T01,D7-B21-T1,7,21,1,4,175,175,OST-07-02,OST-7-2,OST,7,2,25,4,"D07-B21-H001,D07-B21-H002,D07-B21-H003,D07-B21-H004"
36.339168,32.295530,D07-B21-T02,D7-B21-T2,7,21,2,4,132,135,OST-07-02,OST-7-2,OST,7,2,25,5,"D07-B21-H004,D07-B21-H005,D07-B21-H006,D07-B21-H007,D07-B21-H009"
36.339356,32.295310,D07-B21-T03,D7-B21-T3,7,21,3,4,174,175,OST-07-02,OST-7-2,OST,7,2,25,3,"D07-B21-H008,D07-B21-H009,D07-B21-H013"
36.339435,32.295440,D07-B21-T04,D7-B21-T4,7,21,4,2,131,,OST-07-02,OST-7-2,OST,7,2,25,3,"D07-B21-H010,D07-B21-H011,D07-B21-H012"
36.339529,32.295287,D07-B21-T05,D7-B21-T5,7,21,5,8,175,176,OST-07-02,OST-7-2,OST,7,2,25,5,"D07-B21-H014,D07-B21-H015,D07-B21-H016,D07-B21-H018,D07-B21-H019"
36.339949,32.295224,D07-B21-T06,D7-B21-T6,7,21,6,8,137,137,OST-07-02,OST-7-2,OST,7,2,25,7,"D07-B21-H020,D07-B21-H021,D07-B21-H022,D07-B21-H023,D07-B21-H024,D07-B21-H025,D07-B21-H026"
36.340248,32.295143,D07-B21-T07,D7-B21-T7,7,21,7,4,135,136,OST-07-02,OST-7-2,OST,7,2,25,6,"D07-B21-H027,D07-B21-H028,D07-B21-H029,D07-B21-H031,D07-B21-H032,D07-B21-H033"
36.340555,32.294994,D07-B21-T08,D7-B21-T8,7,21,8,2,133,,OST-07-02,OST-7-2,OST,7,2,25,2,"D07-B21-H034,D07-B21-H039"
36.340614,32.294886,D07-B21-T09,D7-B21-T9,7,21,9,8,133,135,OST-07-02,OST-7-2,OST,7,2,25,8,"D07-B21-H035,D07-B21-H036,D07-B21-H037,D07-B21-H038,D07-B21-H042,D07-B21-H045,D07-B21-H046,D07-B21-H047"
36.340943,32.294695,D07-B21-T10,D7-B21-T10,7,21,10,8,134,135,OST-07-02,OST-7-2,OST,7,2,25,3,"D07-B21-H043,D07-B21-H049,D07-B21-H051"
36.341127,32.294805,D07-B21-T11,D7-B21-T11,7,21,11,8,140,140,,,,,,,4,"D07-B21-H052,D07-B21-H053,D07-B21-H054,D07-B21-H055"
36.341743,32.294592,D07-B22-T01,D7-B22-T1,7,22,1,8,134,134,OST-07-12,OST-7-12,OST,7,12,25,5,"D07-B22-H001,D07-B22-H003,D07-B22-H004,D07-B22-H005,D07-B22-H006"
36.341974,32.294510,D07-B22-T02,D7-B22-T2,7,22,2,4,173,173,OST-07-12,OST-7-12,OST,7,12,25,4,"D07-B22-H008,D07-B22-H009,D07-B22-H012,D07-B22-H013"
36.342216,32.294424,D07-B22-T03,D7-B22-T3,7,22,3,2,132,132,OST-07-12,OST-7-12,OST,7,12,25,2,"D07-B22-H017,D07-B22-H019"
36.342470,32.294367,D07-B22-T04,D7-B22-T4,7,22,4,2,132,132,OST-07-12,OST-7-12,OST,7,12,25,2,"D07-B22-H021,D07-B22-H022"
36.342751,32.294256,D07-B22-T05,D7-B22-T5,7,22,5,4,132,132,OST-07-12,OST-7-12,OST,7,12,25,6,"D07-B22-H023,D07-B22-H024,D07-B22-H025,D07-B22-H026,D07-B22-H027,D07-B22-H028"
36.342982,32.294197,D07-B22-T06,D7-B22-T6,7,22,6,8,132,132,OST-07-12,OST-7-12,OST,7,12,25,6,"D07-B22-H030,D07-B22-H031,D07-B22-H032,D07-B22-H033,D07-B22-H034,D07-B22-H035"
36.343238,32.294108,D07-B22-T07,D7-B22-T7,7,22,7,4,130,130,OST-07-12,OST-7-12,OST,7,12,25,6,"D07-B22-H036,D07-B22-H037,D07-B22-H038,D07-B22-H040,D07-B22-H042,D07-B22-H048"
36.343431,32.294063,D07-B22-T08,D7-B22-T8,7,22,8,8,134,134,OST-07-12,OST-7-12,OST,7,12,25,5,"D07-B22-H039,D07-B22-H041,D07-B22-H042,D07-B22-H044,D07-B22-H045"
36.343600,32.294025,D07-B22-T09,D7-B22-T9,7,22,9,4,134,134,OST-07-12,OST-7-12,OST,7,12,25,4,"D07-B22-H043,D07-B22-H044,D07-B22-H045,D07-B22-H049"
36.343936,32.293866,D07-B22-T10,D7-B22-T10,7,22,10,4,136,136,OST-07-12,OST-7-12,OST,7,12,25,5,"D07-B22-H050,D07-B22-H051,D07-B22-H052,D07-B22-H053,D07-B22-H054"
36.339089,32.296432,D07-B23-T01,D7-B23-T1,7,23,1,2,135,,,,,,,,2,"D07-B23-H006,D07-B23-H008"
36.338975,32.295950,D07-B23-T02,D7-B23-T2,7,23,2,4,135,132,,,,,,,4,"D07-B23-H001,D07-B23-H002,D07-B23-H014,D07-B23-H015"
36.339219,32.296383,D07-B23-T03,D7-B23-T3,7,23,3,4,134,130,,,,,,,5,"D07-B23-H005,D07-B23-H007,D07-B23-H009,D07-B23-H010,D07-B23-H011"
36.339124,32.296115,D07-B23-T04,D7-B23-T4,7,23,4,4,135,133,,,,,,,4,"D07-B23-H003,D07-B23-H004,D07-B23-H012,D07-B23-H013"
36.339305,32.296238,D07-B23-T05,D7-B23-T5,7,23,5,4,133,135,,,,,,,3,"D07-B23-H009,D07-B23-H010,D07-B23-H011"
36.339404,32.296024,D07-B23-T06,D7-B23-T6,7,23,6,4,133,132,,,,,,,5,"D07-B23-H019,D07-B23-H021,D07-B23-H024,D07-B23-H025,D07-B23-H027"
36.339346,32.295899,D07-B23-T07,D7-B23-T7,7,23,7,4,133,137,,,,,,,3,"D07-B23-H027,D07-B23-H028,D07-B23-H043"
36.339902,32.296050,D07-B23-T08,D7-B23-T8,7,23,8,8,134,132,,,,,,,6,"D07-B23-H024,D07-B23-H032,D07-B23-H033,D07-B23-H040,D07-B23-H041,D07-B23-H042"
36.340064,32.296405,D07-B23-T09,D7-B23-T9,7,23,9,4,136,136,,,,,,,1,D07-B23-H096
36.339851,32.295688,D07-B23-T10,D7-B23-T10,7,23,10,4,133,135,OST-07-02,OST-7-2,OST,7,2,25,5,"D07-B23-H029,D07-B23-H029,D07-B23-H030,D07-B23-H043,D07-B23-H045"
36.340136,32.295928,D07-B23-T11,D7-B23-T11,7,23,11,4,135,135,,,,,,,4,"D07-B23-H050,D07-B23-H051,D07-B23-H060,D07-B23-H061"
36.340154,32.295826,D07-B23-T12,D7-B23-T12,7,23,12,8,132,132,,,,,,,8,"D07-B23-H046,D07-B23-H048,D07-B23-H049,D07-B23-H062,D07-B23-H063,D07-B23-H064,D07-B23-H065,D07-B23-H065"
36.340424,32.296293,D07-B23-T13,D7-B23-T13,7,23,13,4,127,128,,,,,,,2,"D07-B23-H052,D07-B23-H054"
36.340355,32.296067,D07-B23-T14,D7-B23-T14,7,23,14,4,135,132,,,,,,,2,"D07-B23-H059,D07-B23-H073"
36.340146,32.295523,D07-B23-T15,D7-B23-T15,7,23,15,4,136,134,OST-07-02,OST-7-2,OST,7,2,25,2,"D07-B23-H066,D07-B23-H067"
36.340651,32.296082,D07-B23-T16,D7-B23-T16,7,23,16,4,136,136,,,,,,,2,"D07-B23-H078,D07-B23-H093"
36.340488,32.295637,D07-B23-T17,D7-B23-T17,7,23,17,4,137,130,,,,,,,5,"D07-B23-H084,D07-B23-H087,D07-B23-H098,D07-B23-H099,D07-B23-H099"
36.340636,32.295833,D07-B23-T18,D7-B23-T18,7,23,18,4,136,128,,,,,,,3,"D07-B23-H079,D07-B23-H080,D07-B23-H082"
36.340804,32.296207,D07-B23-T19,D7-B23-T19,7,23,19,2,132,,,,,,,,1,D07-B23-H095
36.340870,32.295789,D07-B23-T20,D7-B23-T20,7,23,20,4,132,132,,,,,,,3,"D07-B23-H081,D07-B23-H090,D07-B23-H096"
36.340842,32.295587,D07-B23-T21,D7-B23-T21,7,23,21,4,127,130,,,,,,,3,"D07-B23-H102,D07-B23-H107,D07-B23-H110"
36.340957,32.295348,D07-B23-T22,D7-B23-T22,7,23,22,4,140,136,,,,,,,5,"D07-B23-H086,D07-B23-H100,D07-B23-H101,D07-B23-H112,D07-B23-H113"
36.341156,32.295381,D07-B23-T23,D7-B23-T23,7,23,23,4,132,136,,,,,,,4,"D07-B23-H116,D07-B23-H117,D07-B23-H118,D07-B23-H119"
36.341425,32.295448,D07-B23-T24,D7-B23-T24,7,23,24,4,137,135,,,,,,,5,"D07-B23-H119,D07-B23-H120,D07-B23-H122,D07-B23-H123,D07-B23-H129"
36.341559,32.295270,D07-B23-T25,D7-B23-T25,7,23,25,4,135,138,,,,,,,3,"D07-B23-H124,D07-B23-H126,D07-B23-H127"
36.342084,32.295612,D07-B24-T01,D7-B24-T1,7,24,1,4,135,135,OST-07-12,OST-7-12,OST,7,12,25,2,"D07-B24-H015,D07-B24-H017"
36.341779,32.294775,D07-B24-T02,D7-B24-T2,7,24,2,4,172,172,,,,,,,9,"D07-B24-H005,D07-B24-H006,D07-B24-H007,D07-B24-H008,D07-B24-H009,D07-B24-H010,D07-B24-H011,D07-B24-H012,D07-B24-H014"
36.342245,32.295459,D07-B24-T03,D7-B24-T3,7,24,3,4,130,130,OST-07-12,OST-7-12,OST,7,12,25,5,"D07-B24-H001,D07-B24-H002,D07-B24-H003,D07-B24-H004,D07-B24-H016"
