house_id,house_id_short,house_district,house_block,house_number,house_sub_unit,septic_id,septic_id_short,septic_district,septic_block,septic_number,septic_capacity,septic_ventilation_1,septic_ventilation_2,steel_id,steel_id_short,steel_type,steel_district,steel_number,steel_capacity
D02-B04-H106,D2-B4-H106,2,4,106,,D02-B04-T02,D2-B4-T2,2,4,2,4,180,,,,,,,
D02-B04-H107,D2-B4-H107,2,4,107,,D02-B04-T02,D2-B4-T2,2,4,2,4,180,,,,,,,
D02-B04-H108,D2-B4-H108,2,4,108,,D02-B04-T02,D2-B4-T2,2,4,2,4,180,,,,,,,
D02-B04-H109,D2-B4-H109,2,4,109,,D02-B04-T02,D2-B4-T2,2,4,2,4,180,,,,,,,
D02-B04-H110,D2-B4-H110,2,4,110,,D02-B04-T01,D2-B4-T1,2,4,1,4,180,,,,,,,
D02-B04-H111,D2-B4-H111,2,4,111,,D02-B04-T01,D2-B4-T1,2,4,1,4,180,,,,,,,
D02-B04-H112,D2-B4-H112,2,4,112,,D02-B04-T01,D2-B4-T1,2,4,1,4,180,,,,,,,
D02-B04-H113,D2-B4-H113,2,4,113,,D02-B04-T01,D2-B4-T1,2,4,1,4,180,,,,,,,
D02-B04-H114,D2-B4-H114,2,4,114,,D02-B04-T01,D2-B4-T1,2,4,1,4,180,,,,,,,
D02-B04-H115,D2-B4-H115,2,4,115,,D02-B04-T01,D2-B4-T1,2,4,1,4,180,,,,,,,
D02-B04-H115,D2-B4-H115,2,4,115,,D02-B04-T02,D2-B4-T2,2,4,2,4,180,,,,,,,
D02-B05-H001,D2-B5-H1,2,5,1,,D02-B05-T14,D2-B5-T14,2,5,14,4,180,,,,,,,
D02-B05-H002,D2-B5-H2,2,5,2,,D02-B05-T14,D2-B5-T14,2,5,14,4,180,,,,,,,
D02-B05-H003,D2-B5-H3,2,5,3,,D02-B05-T14,D2-B5-T14,2,5,14,4,180,,,,,,,
D02-B05-H004,D2-B5-H4,2,5,4,,D02-B05-T14,D2-B5-T14,2,5,14,4,180,,,,,,,
D02-B05-H005,D2-B5-H5,2,5,5,,D02-B05-T14,D2-B5-T14,2,5,14,4,180,,,,,,,
D02-B05-H006,D2-B5-H6,2,5,6,,D02-B05-T13,D2-B5-T13,2,5,13,4,180,,,,,,,
D02-B05-H007,D2-B5-H7,2,5,7,,D02-B05-T14,D2-B5-T14,2,5,14,4,180,,,,,,,
D02-B05-H008,D2-B5-H8,2,5,8,,D02-B05-T14,D2-B5-T14,2,5,14,4,180,,,,,,,
D02-B05-H009,D2-B5-H9,2,5,9,,D02-B05-T13,D2-B5-T13,2,5,13,4,180,,,,,,,
D02-B05-H010,D2-B5-H10,2,5,10,,D02-B05-T13,D2-B5-T13,2,5,13,4,180,,,,,,,
D02-B05-H011,D2-B5-H11,2,5,11,,D02-B05-T13,D2-B5-T13,2,5,13,4,180,,,,,,,
D02-B05-H012,D2-B5-H12,2,5,12,,D02-B05-T13,D2-B5-T13,2,5,13,4,180,,,,,,,
D02-B05-H013,D2-B5-H13,2,5,13,,D02-B05-T13,D2-B5-T13,2,5,13,4,180,,,,,,,
D02-B05-H014,D2-B5-H14,2,5,14,,D02-B05-T13,D2-B5-T13,2,5,13,4,180,,,,,,,
D02-B05-H015,D2-B5-H15,2,5,15,,D02-B05-T13,D2-B5-T13,2,5,13,4,180,,,,,,,
D02-B05-H016,D2-B5-H16,2,5,16,,D02-B05-T12,D2-B5-T12,2,5,12,4,180,,,,,,,
D02-B05-H017,D2-B5-H17,2,5,17,,D02-B05-T12,D2-B5-T12,2,5,12,4,180,,,,,,,
D02-B05-H019,D2-B5-H19,2,5,19,,D02-B05-T12,D2-B5-T12,2,5,12,4,180,,,,,,,
D02-B05-H020,D2-B5-H20,2,5,20,,D02-B05-T12,D2-B5-T12,2,5,12,4,180,,,,,,,
D02-B05-H021,D2-B5-H21,2,5,21,,D02-B05-T11,D2-B5-T11,2,5,11,4,180,,,,,,,
D02-B05-H021,D2-B5-H21,2,5,21,,D02-B05-T12,D2-B5-T12,2,5,12,4,180,,,,,,,
D02-B05-H022,D2-B5-H22,2,5,22,,D02-B05-T11,D2-B5-T11,2,5,11,4,180,,,,,,,
D02-B05-H022,D2-B5-H22,2,5,22,,D02-B05-T12,D2-B5-T12,2,5,12,4,180,,,,,,,
D02-B05-H023,D2-B5-H23,2,5,23,,D02-B05-T11,D2-B5-T11,2,5,11,4,180,,,,,,,
D02-B05-H024,D2-B5-H24,2,5,24,,D02-B05-T11,D2-B5-T11,2,5,11,4,180,,,,,,,
D02-B05-H025,D2-B5-H25,2,5,25,,D02-B05-T11,D2-B5-T11,2,5,11,4,180,,,,,,,
D02-B05-H026,D2-B5-H26,2,5,26,,D02-B05-T11,D2-B5-T11,2,5,11,4,180,,,,,,,
D02-B05-H027,D2-B5-H27,2,5,27,,D02-B05-T11,D2-B5-T11,2,5,11,4,180,,,,,,,
D02-B05-H028,D2-B5-H28,2,5,28,,D02-B05-T11,D2-B5-T11,2,5,11,4,180,,,,,,,
D02-B05-H029,D2-B5-H29,2,5,29,,D02-B05-T11,D2-B5-T11,2,5,11,4,180,,,,,,,
D02-B05-H030,D2-B5-H30,2,5,30,,D02-B05-T10,D2-B5-T10,2,5,10,8,180,,,,,,,
D02-B05-H031,D2-B5-H31,2,5,31,,D02-B05-T10,D2-B5-T10,2,5,10,8,180,,,,,,,
D02-B05-H032,D2-B5-H32,2,5,32,,D02-B05-T10,D2-B5-T10,2,5,10,8,180,,,,,,,
D02-B05-H033,D2-B5-H33,2,5,33,,D02-B05-T10,D2-B5-T10,2,5,10,8,180,,,,,,,
D02-B05-H035,D2-B5-H35,2,5,35,,D02-B05-T10,D2-B5-T10,2,5,10,8,180,,,,,,,
D02-B05-H036,D2-B5-H36,2,5,36,,D02-B05-T10,D2-B5-T10,2,5,10,8,180,,,,,,,
D02-B05-H037,D2-B5-H37,2,5,37,,D02-B05-T10,D2-B5-T10,2,5,10,8,180,,,,,,,
D02-B05-H038,D2-B5-H38,2,5,38,,D02-B05-T10,D2-B5-T10,2,5,10,8,180,,,,,,,
D02-B05-H039,D2-B5-H39,2,5,39,,D02-B05-T10,D2-B5-T10,2,5,10,8,180,,,,,,,
D02-B05-H040,D2-B5-H40,2,5,40,,D02-B05-T10,D2-B5-T10,2,5,10,8,180,,,,,,,
D02-B05-H041,D2-B5-H41,2,5,41,,D02-B05-T09,D2-B5-T9,2,5,9,8,180,,,,,,,
D02-B05-H042,D2-B5-H42,2,5,42,,D02-B05-T09,D2-B5-T9,2,5,9,8,180,,,,,,,
D02-B05-H042-2,D2-B5-H42-2,2,5,42,-2,D02-B05-T09,D2-B5-T9,2,5,9,8,180,,,,,,,
D02-B05-H043,D2-B5-H43,2,5,43,,D02-B05-T09,D2-B5-T9,2,5,9,8,180,,,,,,,
D02-B05-H044,D2-B5-H44,2,5,44,,D02-B05-T09,D2-B5-T9,2,5,9,8,180,,,,,,,
D02-B05-H045,D2-B5-H45,2,5,45,,D02-B05-T09,D2-B5-T9,2,5,9,8,180,,,,,,,
D02-B05-H046,D2-B5-H46,2,5,46,,D02-B05-T09,D2-B5-T9,2,5,9,8,180,,,,,,,
D02-B05-H047,D2-B5-H47,2,5,47,,D02-B05-T09,D2-B5-T9,2,5,9,8,180,,,,,,,
D02-B05-H048,D2-B5-H48,2,5,48,,D02-B05-T09,D2-B5-T9,2,5,9,8,180,,,,,,,
D02-B05-H049,D2-B5-H49,2,5,49,,D02-B05-T09,D2-B5-T9,2,5,9,8,180,,,,,,,
D02-B05-H050,D2-B5-H50,2,5,50,,D02-B05-T09,D2-B5-T9,2,5,9,8,180,,,,,,,
D02-B05-H051,D2-B5-H51,2,5,51,,D02-B05-T08,D2-B5-T8,2,5,8,8,180,,,,,,,
D02-B05-H051-1,D2-B5-H51-1,2,5,51,-1,D02-B05-T08,D2-B5-T8,2,5,8,8,180,,,,,,,
D02-B05-H052,D2-B5-H52,2,5,52,,D02-B05-T08,D2-B5-T8,2,5,8,8,180,,,,,,,
D02-B05-H053,D2-B5-H53,2,5,53,,D02-B05-T08,D2-B5-T8,2,5,8,8,180,,,,,,,
D02-B05-H054,D2-B5-H54,2,5,54,,D02-B05-T08,D2-B5-T8,2,5,8,8,180,,,,,,,
D02-B05-H055,D2-B5-H55,2,5,55,,D02-B05-T08,D2-B5-T8,2,5,8,8,180,,,,,,,
D02-B05-H055,D2-B5-H55,2,5,55,,D02-B06-T12,D2-B6-T12,2,6,12,4,180,,,,,,,
D02-B05-H056,D2-B5-H56,2,5,56,,D02-B05-T08,D2-B5-T8,2,5,8,8,180,,,,,,,
D02-B05-H057,D2-B5-H57,2,5,57,,D02-B05-T07,D2-B5-T7,2,5,7,4,180,,,,,,,
D02-B05-H058,D2-B5-H58,2,5,58,,D02-B05-T07,D2-B5-T7,2,5,7,4,180,,,,,,,
D02-B05-H059,D2-B5-H59,2,5,59,,D02-B05-T07,D2-B5-T7,2,5,7,4,180,,,,,,,
D02-B05-H060,D2-B5-H60,2,5,60,,D02-B05-T07,D2-B5-T7,2,5,7,4,180,,,,,,,
D02-B05-H062,D2-B5-H62,2,5,62,,D02-B05-T06,D2-B5-T6,2,5,6,4,180,,,,,,,
D02-B05-H063,D2-B5-H63,2,5,63,,D02-B05-T06,D2-B5-T6,2,5,6,4,180,,,,,,,
D02-B05-H065,D2-B5-H65,2,5,65,,D02-B05-T05,D2-B5-T5,2,5,5,4,180,,,,,,,
D02-B05-H066,D2-B5-H66,2,5,66,,D02-B05-T06,D2-B5-T6,2,5,6,4,180,,,,,,,
D02-B05-H067,D2-B5-H67,2,5,67,,D02-B05-T05,D2-B5-T5,2,5,5,4,180,,,,,,,
D02-B05-H068,D2-B5-H68,2,5,68,,D02-B04-T04,D2-B4-T4,2,4,4,4,180,,,,,,,
D02-B05-H068,D2-B5-H68,2,5,68,,D02-B05-T05,D2-B5-T5,2,5,5,4,180,,,,,,,
D02-B05-H069,D2-B5-H69,2,5,69,,D02-B05-T05,D2-B5-T5,2,5,5,4,180,,,,,,,
D02-B05-H070,D2-B5-H70,2,5,70,,D02-B05-T05,D2-B5-T5,2,5,5,4,180,,,,,,,
D02-B05-H071,D2-B5-H71,2,5,71,,D02-B05-T04,D2-B5-T4,2,5,4,4,180,,,,,,,
D02-B05-H072,D2-B5-H72,2,5,72,,D02-B05-T05,D2-B5-T5,2,5,5,4,180,,,,,,,
D02-B05-H073,D2-B5-H73,2,5,73,,D02-B05-T05,D2-B5-T5,2,5,5,4,180,,,,,,,
D02-B05-H074,D2-B5-H74,2,5,74,,D02-B05-T04,D2-B5-T4,2,5,4,4,180,,,,,,,
D02-B05-H075,D2-B5-H75,2,5,75,,D02-B05-T04,D2-B5-T4,2,5,4,4,180,,,,,,,
D02-B05-H076,D2-B5-H76,2,5,76,,D02-B05-T04,D2-B5-T4,2,5,4,4,180,,,,,,,
D02-B05-H077,D2-B5-H77,2,5,77,,D02-B05-T04,D2-B5-T4,2,5,4,4,180,,,,,,,
D02-B05-H078,D2-B5-H78,2,5,78,,D02-B05-T04,D2-B5-T4,2,5,4,4,180,,,,,,,
D02-B05-H079,D2-B5-H79,2,5,79,,D02-B05-T04,D2-B5-T4,2,5,4,4,180,,,,,,,
D02-B05-H080,D2-B5-H80,2,5,80,,D02-B05-T03,D2-B5-T3,2,5,3,4,180,,,,,,,
D02-B05-H081,D2-B5-H81,2,5,81,,D02-B05-T02,D2-B5-T2,2,5,2,4,180,,,,,,,
D02-B05-H082,D2-B5-H82,2,5,82,,D02-B05-T03,D2-B5-T3,2,5,3,4,180,,,,,,,
D02-B05-H082,D2-B5-H82,2,5,82,,D02-B06-T11,D2-B6-T11,2,6,11,4,180,,,,,,,
D02-B05-H083,D2-B5-H83,2,5,83,,D02-B05-T02,D2-B5-T2,2,5,2,4,180,,,,,,,
D02-B05-H084,D2-B5-H84,2,5,84,,D02-B05-T02,D2-B5-T2,2,5,2,4,180,,,,,,,
D02-B05-H085,D2-B5-H85,2,5,85,,D02-B05-T02,D2-B5-T2,2,5,2,4,180,,,,,,,
D02-B05-H086,D2-B5-H86,2,5,86,,D02-B05-T02,D2-B5-T2,2,5,2,4,180,,,,,,,
D02-B05-H087,D2-B5-H87,2,5,87,,D02-B05-T02,D2-B5-T2,2,5,2,4,180,,,,,,,
D02-B05-H088,D2-B5-H88,2,5,88,,D02-B05-T02,D2-B5-T2,2,5,2,4,180,,,,,,,
D02-B05-H089,D2-B5-H89,2,5,89,,D02-B05-T01,D2-B5-T1,2,5,1,4,180,,,,,,,
D02-B05-H090,D2-B5-H90,2,5,90,,D02-B05-T01,D2-B5-T1,2,5,1,4,180,,,,,,,
D02-B05-H091,D2-B5-H91,2,5,91,,D02-B05-T01,D2-B5-T1,2,5,1,4,180,,,,,,,
D02-B05-H092,D2-B5-H92,2,5,92,,D02-B05-T01,D2-B5-T1,2,5,1,4,180,,,,,,,
D02-B05-H093,D2-B5-H93,2,5,93,,D02-B05-T01,D2-B5-T1,2,5,1,4,180,,,,,,,
D02-B05-H094,D2-B5-H94,2,5,94,,D02-B05-T01,D2-B5-T1,2,5,1,4,180,,,,,,,
D02-B06-H001,D2-B6-H1,2,6,1,,D02-B06-T23,D2-B6-T23,2,6,23,4,180,,,,,,,
D02-B06-H002,D2-B6-H2,2,6,2,,D02-B06-T23,D2-B6-T23,2,6,23,4,180,,,,,,,
D02-B06-H003,D2-B6-H3,2,6,3,,D02-B06-T23,D2-B6-T23,2,6,23,4,180,,,,,,,
D02-B06-H004,D2-B6-H4,2,6,4,,D02-B06-T23,D2-B6-T23,2,6,23,4,180,,,,,,,
D02-B06-H005,D2-B6-H5,2,6,5,,D02-B06-T23,D2-B6-T23,2,6,23,4,180,,,,,,,
D02-B06-H006,D2-B6-H6,2,6,6,,D02-B06-T23,D2-B6-T23,2,6,23,4,180,,,,,,,
D02-B06-H007,D2-B6-H7,2,6,7,,D02-B06-T22,D2-B6-T22,2,6,22,4,180,,,,,,,
D02-B06-H008,D2-B6-H8,2,6,8,,D02-B06-T22,D2-B6-T22,2,6,22,4,180,,,,,,,
D02-B06-H009,D2-B6-H9,2,6,9,,D02-B06-T22,D2-B6-T22,2,6,22,4,180,,,,,,,
D02-B06-H010,D2-B6-H10,2,6,10,,D02-B06-T22,D2-B6-T22,2,6,22,4,180,,,,,,,
D02-B06-H011,D2-B6-H11,2,6,11,,D02-B06-T22,D2-B6-T22,2,6,22,4,180,,,,,,,
D02-B06-H012,D2-B6-H12,2,6,12,,D02-B06-T22,D2-B6-T22,2,6,22,4,180,,,,,,,
D02-B06-H013,D2-B6-H13,2,6,13,,D02-B06-T22,D2-B6-T22,2,6,22,4,180,,,,,,,
D02-B06-H014,D2-B6-H14,2,6,14,,D02-B06-T21,D2-B6-T21,2,6,21,4,180,,,,,,,
D02-B06-H014,D2-B6-H14,2,6,14,,D02-B06-T22,D2-B6-T22,2,6,22,4,180,,,,,,,
D02-B06-H015,D2-B6-H15,2,6,15,,D02-B06-T21,D2-B6-T21,2,6,21,4,180,,,,,,,
D02-B06-H016,D2-B6-H16,2,6,16,,D02-B06-T21,D2-B6-T21,2,6,21,4,180,,,,,,,
D02-B06-H017,D2-B6-H17,2,6,17,,D02-B06-T20,D2-B6-T20,2,6,20,4,180,,,,,,,
D02-B06-H018,D2-B6-H18,2,6,18,,D02-B06-T20,D2-B6-T20,2,6,20,4,180,,,,,,,
D02-B06-H020,D2-B6-H20,2,6,20,,D02-B06-T21,D2-B6-T21,2,6,21,4,180,,,,,,,
D02-B06-H021,D2-B6-H21,2,6,21,,D02-B06-T21,D2-B6-T21,2,6,21,4,180,,,,,,,
D02-B06-H022,D2-B6-H22,2,6,22,,D02-B06-T20,D2-B6-T20,2,6,20,4,180,,,,,,,
D02-B06-H022,D2-B6-H22,2,6,22,,D02-B06-T21,D2-B6-T21,2,6,21,4,180,,,,,,,
D02-B06-H023,D2-B6-H23,2,6,23,,D02-B06-T20,D2-B6-T20,2,6,20,4,180,,,,,,,
D02-B06-H024,D2-B6-H24,2,6,24,,D02-B06-T20,D2-B6-T20,2,6,20,4,180,,,,,,,
D02-B06-H025,D2-B6-H25,2,6,25,,D02-B06-T20,D2-B6-T20,2,6,20,4,180,,,,,,,
D02-B06-H026,D2-B6-H26,2,6,26,,D02-B06-T21,D2-B6-T21,2,6,21,4,180,,,,,,,
D02-B06-H027,D2-B6-H27,2,6,27,,D02-B06-T21,D2-B6-T21,2,6,21,4,180,,,,,,,
D02-B06-H028,D2-B6-H28,2,6,28,,D02-B06-T21,D2-B6-T21,2,6,21,4,180,,,,,,,
D02-B06-H029,D2-B6-H29,2,6,29,,D02-B06-T19,D2-B6-T19,2,6,19,4,180,,,,,,,
D02-B06-H030,D2-B6-H30,2,6,30,,D02-B06-T19,D2-B6-T19,2,6,19,4,180,,,,,,,
D02-B06-H031,D2-B6-H31,2,6,31,,D02-B06-T19,D2-B6-T19,2,6,19,4,180,,,,,,,
D02-B06-H032,D2-B6-H32,2,6,32,,D02-B06-T19,D2-B6-T19,2,6,19,4,180,,,,,,,
D02-B06-H033,D2-B6-H33,2,6,33,,D02-B06-T20,D2-B6-T20,2,6,20,4,180,,,,,,,
D02-B06-H034,D2-B6-H34,2,6,34,,D02-B06-T19,D2-B6-T19,2,6,19,4,180,,,,,,,
D02-B06-H035,D2-B6-H35,2,6,35,,D02-B06-T17,D2-B6-T17,2,6,17,4,180,,,,,,,
D02-B06-H036,D2-B6-H36,2,6,36,,D02-B06-T18,D2-B6-T18,2,6,18,8,180,,,,,,,
D02-B06-H037,D2-B6-H37,2,6,37,,D02-B06-T18,D2-B6-T18,2,6,18,8,180,,,,,,,
D02-B06-H038,D2-B6-H38,2,6,38,,D02-B06-T18,D2-B6-T18,2,6,18,8,180,,,,,,,
D02-B06-H039,D2-B6-H39,2,6,39,,D02-B06-T17,D2-B6-T17,2,6,17,4,180,,,,,,,
D02-B06-H040,D2-B6-H40,2,6,40,,D02-B06-T17,D2-B6-T17,2,6,17,4,180,,,,,,,
D02-B06-H041,D2-B6-H41,2,6,41,,D02-B06-T17,D2-B6-T17,2,6,17,4,180,,,,,,,
D02-B06-H042,D2-B6-H42,2,6,42,,D02-B06-T18,D2-B6-T18,2,6,18,8,180,,,,,,,
D02-B06-H043,D2-B6-H43,2,6,43,,D02-B06-T18,D2-B6-T18,2,6,18,8,180,,,,,,,
D02-B06-H044,D2-B6-H44,2,6,44,,D02-B06-T18,D2-B6-T18,2,6,18,8,180,,,,,,,
D02-B06-H045,D2-B6-H45,2,6,45,,D02-B06-T18,D2-B6-T18,2,6,18,8,180,,,,,,,
D02-B06-H046,D2-B6-H46,2,6,46,,D02-B06-T17,D2-B6-T17,2,6,17,4,180,,,,,,,
D02-B06-H047,D2-B6-H47,2,6,47,,D02-B06-T18,D2-B6-T18,2,6,18,8,180,,,,,,,
D02-B06-H048,D2-B6-H48,2,6,48,,D02-B06-T17,D2-B6-T17,2,6,17,4,180,,,,,,,
D02-B06-H049,D2-B6-H49,2,6,49,,D02-B06-T17,D2-B6-T17,2,6,17,4,180,,,,,,,
D02-B06-H050,D2-B6-H50,2,6,50,,D02-B06-T17,D2-B6-T17,2,6,17,4,180,,,,,,,
D02-B06-H051,D2-B6-H51,2,6,51,,D02-B06-T16,D2-B6-T16,2,6,16,8,180,,,,,,,
D02-B06-H052,D2-B6-H52,2,6,52,,D02-B06-T16,D2-B6-T16,2,6,16,8,180,,,,,,,
D02-B06-H053,D2-B6-H53,2,6,53,,D02-B06-T16,D2-B6-T16,2,6,16,8,180,,,,,,,
D02-B06-H054,D2-B6-H54,2,6,54,,D02-B06-T16,D2-B6-T16,2,6,16,8,180,,,,,,,
D02-B06-H055,D2-B6-H55,2,6,55,,D02-B06-T16,D2-B6-T16,2,6,16,8,180,,,,,,,
D02-B06-H056,D2-B6-H56,2,6,56,,D02-B06-T15,D2-B6-T15,2,6,15,4,180,,,,,,,
D02-B06-H057,D2-B6-H57,2,6,57,,D02-B06-T15,D2-B6-T15,2,6,15,4,180,,,,,,,
D02-B06-H058,D2-B6-H58,2,6,58,,D02-B06-T16,D2-B6-T16,2,6,16,8,180,,,,,,,
D02-B06-H059,D2-B6-H59,2,6,59,,D02-B06-T16,D2-B6-T16,2,6,16,8,180,,,,,,,
D02-B06-H060,D2-B6-H60,2,6,60,,D02-B06-T16,D2-B6-T16,2,6,16,8,180,,,,,,,
D02-B06-H061,D2-B6-H61,2,6,61,,D02-B06-T16,D2-B6-T16,2,6,16,8,180,,,,,,,
D02-B06-H062,D2-B6-H62,2,6,62,,D02-B06-T16,D2-B6-T16,2,6,16,8,180,,,,,,,
D02-B06-H063,D2-B6-H63,2,6,63,,D02-B06-T14,D2-B6-T14,2,6,14,4,180,,,,,,,
D02-B06-H064,D2-B6-H64,2,6,64,,D02-B06-T16,D2-B6-T16,2,6,16,8,180,,,,,,,
D02-B06-H065,D2-B6-H65,2,6,65,,D02-B06-T15,D2-B6-T15,2,6,15,4,180,,,,,,,
D02-B06-H066,D2-B6-H66,2,6,66,,D02-B06-T13,D2-B6-T13,2,6,13,4,180,,,,,,,
D02-B06-H067,D2-B6-H67,2,6,67,,D02-B06-T14,D2-B6-T14,2,6,14,4,180,,,,,,,
D02-B06-H068,D2-B6-H68,2,6,68,,D02-B06-T14,D2-B6-T14,2,6,14,4,180,,,,,,,
D02-B06-H069,D2-B6-H69,2,6,69,,D02-B06-T12,D2-B6-T12,2,6,12,4,180,,,,,,,
D02-B06-H069,D2-B6-H69,2,6,69,,D02-B06-T14,D2-B6-T14,2,6,14,4,180,,,,,,,
D02-B06-H069-1,D2-B6-H69-1,2,6,69,-1,D02-B06-T12,D2-B6-T12,2,6,12,4,180,,,,,,,
D02-B06-H070,D2-B6-H70,2,6,70,,D02-B06-T13,D2-B6-T13,2,6,13,4,180,,,,,,,
D02-B06-H071,D2-B6-H71,2,6,71,,D02-B06-T13,D2-B6-T13,2,6,13,4,180,,,,,,,
D02-B06-H072,D2-B6-H72,2,6,72,,D02-B06-T13,D2-B6-T13,2,6,13,4,180,,,,,,,
D02-B06-H073,D2-B6-H73,2,6,73,,D02-B06-T14,D2-B6-T14,2,6,14,4,180,,,,,,,
D02-B06-H074,D2-B6-H74,2,6,74,,D02-B06-T14,D2-B6-T14,2,6,14,4,180,,,,,,,
D02-B06-H075,D2-B6-H75,2,6,75,,D02-B06-T12,D2-B6-T12,2,6,12,4,180,,,,,,,
D02-B06-H076,D2-B6-H76,2,6,76,,D02-B06-T12,D2-B6-T12,2,6,12,4,180,,,,,,,
D02-B06-H077,D2-B6-H77,2,6,77,,D02-B06-T13,D2-B6-T13,2,6,13,4,180,,,,,,,
D02-B06-H078,D2-B6-H78,2,6,78,,D02-B06-T13,D2-B6-T13,2,6,13,4,180,,,,,,,
D02-B06-H079,D2-B6-H79,2,6,79,,D02-B06-T12,D2-B6-T12,2,6,12,4,180,,,,,,,
D02-B06-H079,D2-B6-H79,2,6,79,,D02-B06-T13,D2-B6-T13,2,6,13,4,180,,,,,,,
D02-B06-H080,D2-B6-H80,2,6,80,,D02-B06-T12,D2-B6-T12,2,6,12,4,180,,,,,,,
D02-B06-H081,D2-B6-H81,2,6,81,,D02-B06-T12,D2-B6-T12,2,6,12,4,180,,,,,,,
D02-B06-H085,D2-B6-H85,2,6,85,,D02-B06-T10,D2-B6-T10,2,6,10,4,180,,,,,,,
D02-B06-H086,D2-B6-H86,2,6,86,,D02-B06-T09,D2-B6-T9,2,6,9,4,180,,,,,,,
D02-B06-H087,D2-B6-H87,2,6,87,,D02-B06-T11,D2-B6-T11,2,6,11,4,180,,,,,,,
D02-B06-H088,D2-B6-H88,2,6,88,,D02-B06-T11,D2-B6-T11,2,6,11,4,180,,,,,,,
D02-B06-H089,D2-B6-H89,2,6,89,,D02-B06-T08,D2-B6-T8,2,6,8,4,180,,,,,,,
D02-B06-H090,D2-B6-H90,2,6,90,,D02-B06-T09,D2-B6-T9,2,6,9,4,180,,,,,,,
D02-B06-H091,D2-B6-H91,2,6,91,,D02-B06-T09,D2-B6-T9,2,6,9,4,180,,,,,,,
D02-B06-H092,D2-B6-H92,2,6,92,,D02-B06-T08,D2-B6-T8,2,6,8,4,180,,,,,,,
D02-B06-H093,D2-B6-H93,2,6,93,,D02-B06-T08,D2-B6-T8,2,6,8,4,180,,,,,,,
D02-B06-H094,D2-B6-H94,2,6,94,,D02-B06-T08,D2-B6-T8,2,6,8,4,180,,,,,,,
D02-B06-H095,D2-B6-H95,2,6,95,,D02-B06-T08,D2-B6-T8,2,6,8,4,180,,,,,,,
D02-B06-H096,D2-B6-H96,2,6,96,,D02-B06-T09,D2-B6-T9,2,6,9,4,180,,,,,,,
D02-B06-H097,D2-B6-H97,2,6,97,,D02-B06-T07,D2-B6-T7,2,6,7,8,180,,,,,,,
D02-B06-H097,D2-B6-H97,2,6,97,,D02-B06-T09,D2-B6-T9,2,6,9,4,180,,,,,,,
D02-B06-H098,D2-B6-H98,2,6,98,,D02-B06-T07,D2-B6-T7,2,6,7,8,180,,,,,,,
D02-B06-H099,D2-B6-H99,2,6,99,,D02-B06-T09,D2-B6-T9,2,6,9,4,180,,,,,,,
D02-B06-H100,D2-B6-H100,2,6,100,,D02-B06-T06,D2-B6-T6,2,6,6,8,180,,,,,,,
D02-B06-H101,D2-B6-H101,2,6,101,,D02-B06-T06,D2-B6-T6,2,6,6,8,180,,,,,,,
D02-B06-H102,D2-B6-H102,2,6,102,,D02-B06-T06,D2-B6-T6,2,6,6,8,180,,,,,,,
D02-B06-H103,D2-B6-H103,2,6,103,,D02-B06-T08,D2-B6-T8,2,6,8,4,180,,,,,,,
D02-B06-H104,D2-B6-H104,2,6,104,,D02-B06-T08,D2-B6-T8,2,6,8,4,180,,,,,,,
D02-B06-H105,D2-B6-H105,2,6,105,,D02-B06-T06,D2-B6-T6,2,6,6,8,180,,,,,,,
D02-B06-H106,D2-B6-H106,2,6,106,,D02-B06-T07,D2-B6-T7,2,6,7,8,180,,,,,,,
D02-B06-H107,D2-B6-H107,2,6,107,,D02-B06-T07,D2-B6-T7,2,6,7,8,180,,,,,,,
D02-B06-H108,D2-B6-H108,2,6,108,,D02-B06-T07,D2-B6-T7,2,6,7,8,180,,,,,,,
D02-B06-H108-1,D2-B6-H108-1,2,6,108,-1,D02-B06-T07,D2-B6-T7,2,6,7,8,180,,,,,,,
D02-B06-H109,D2-B6-H109,2,6,109,,D02-B06-T06,D2-B6-T6,2,6,6,8,180,,,,,,,
D02-B06-H110,D2-B6-H110,2,6,110,,D02-B06-T06,D2-B6-T6,2,6,6,8,180,,,,,,,
D02-B06-H111,D2-B6-H111,2,6,111,,D02-B06-T06,D2-B6-T6,2,6,6,8,180,,,,,,,
D02-B06-H113,D2-B6-H113,2,6,113,,D02-B06-T06,D2-B6-T6,2,6,6,8,180,,,,,,,
D02-B06-H114,D2-B6-H114,2,6,114,,D02-B06-T07,D2-B6-T7,2,6,7,8,180,,,,,,,
D02-B06-H115,D2-B6-H115,2,6,115,,D02-B06-T07,D2-B6-T7,2,6,7,8,180,,,,,,,
D02-B06-H116,D2-B6-H116,2,6,116,,D02-B06-T07,D2-B6-T7,2,6,7,8,180,,,,,,,
D02-B06-H117,D2-B6-H117,2,6,117,,D02-B06-T07,D2-B6-T7,2,6,7,8,180,,,,,,,
D02-B06-H118,D2-B6-H118,2,6,118,,D02-B06-T07,D2-B6-T7,2,6,7,8,180,,,,,,,
D02-B06-H119,D2-B6-H119,2,6,119,,D02-B06-T05,D2-B6-T5,2,6,5,4,180,,,,,,,
D02-B06-H120,D2-B6-H120,2,6,120,,D02-B06-T05,D2-B6-T5,2,6,5,4,180,,,,,,,
